회사명,거래소코드,회계년도,총자본증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),자본금순이익률(IFRS),유보율(IFRS),사내유보율(IFRS),자기자본배당률(IFRS),배당성향(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),부채비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),PER(최저)(IFRS),PBR(최저)(IFRS),PCR(최저)(IFRS),PSR(최저)(IFRS)
(주)광명전기,017040,2016/12,16.42,21.13,4.23,353.52,16.11,13.39,19.81,72.05,298.43,0,0,0,68.85,31.15,45.25,0.83,1.23,4.47,2.57,4.55,0.86,25.26,0.73
(주)광명전기,017040,2017/12,2.77,-1.05,8.41,0,-1.28,-1.06,-1.57,-6.23,294.26,0,0,0,66.29,33.71,50.86,0.83,1.22,4.85,2.55,0,1.21,18.91,0.95
(주)광명전기,017040,2018/12,-3.66,3,-7.74,0,3.28,2.52,3.67,14.69,306.07,100,0,0,70.87,29.13,41.11,0.77,1.12,4.47,2.44,29.01,1.09,0,0.95
(주)광명전기,017040,2019/12,13.24,7.04,28.94,103.31,5.18,4.89,7.1,29.86,334.66,100,0.69,10.05,66.99,33.01,49.27,0.94,1.37,5.77,3.03,11.52,0.83,3.16,0.6
(주)광명전기,017040,2020/12,6.39,5,-9.98,-24.39,4.35,3.37,5.07,22.58,356.4,0,0.66,13.29,66.12,33.88,51.25,0.78,1.17,5.19,2.32,9.3,0.48,6.38,0.4
(주)광명전기,017040,2021/12,0.71,4.14,9.08,-6.2,3.74,3.06,4.55,21.18,375.3,100,0.42,9.44,68.37,31.63,46.27,0.82,1.22,5.66,2.5,18.65,0.85,0,0.7
(주)광주신세계,037710,2016/12,-0.61,8.73,2.48,-0.76,21.65,6.93,8.88,569.43,6578.63,0,0.37,4.39,81.51,18.49,22.69,0.32,0.41,26.3,1.45,8.15,0.7,7.41,1.76
(주)광주신세계,037710,2017/12,-0.07,8.44,-0.37,5.03,22.82,7.3,8.59,598.08,7142.05,0,0.35,4.18,88.45,11.55,13.06,0.32,0.38,26.21,2.13,7.36,0.61,6.86,1.68
(주)광주신세계,037710,2018/12,6.29,7.13,-35.5,-5.75,33.35,6.67,7.52,563.66,7658.21,0,0.77,10.64,89.15,10.85,12.17,0.2,0.23,16.9,1.79,5.85,0.43,4.9,1.95
(주)광주신세계,037710,2019/12,8.07,6.53,14.54,5.71,30.78,6.58,7.44,595.86,8184.16,0,0.84,11.68,87.87,12.13,13.8,0.21,0.24,19.36,1.86,5.22,0.38,3.35,1.61
(주)광주신세계,037710,2020/12,4.25,5.61,-4.76,-9.46,29.26,5.62,6.35,539.49,8647.64,0,0.8,12.91,89.02,10.98,12.34,0.19,0.22,18.44,1.66,4.13,0.26,3.52,1.21
(주)광주신세계,037710,2021/12,8.65,6.81,15.23,21.39,30.82,6.4,7.26,654.92,9241.86,0,1.81,25.82,87.51,12.49,14.28,0.21,0.24,21.25,1.76,4.53,0.32,3.06,1.4
(주)국동,005320,2016/12,30,78.92,24.26,-17.7,3.44,5.75,14.02,165.12,1259.85,0,0,0,46.53,53.47,114.92,1.67,4.08,47.98,2.83,10.06,1.1,0,0.35
(주)국동,005320,2017/12,-12.73,-3.57,2.15,0,-5.07,-8.18,-16.75,-139.2,495.11,0,0,0,51.41,48.59,94.5,1.61,3.3,27.45,3.15,0,0.97,0,0.29
(주)국동,005320,2018/12,7.42,8.08,5.23,0,0.99,1.73,3.36,20.19,509.93,0,0,0,51.73,48.27,93.3,1.76,3.4,20.44,3.63,20.74,0.67,0,0.2
(주)국동,005320,2019/12,19.98,30.14,-15.08,0,-6.02,-7.87,-14.55,-67.64,294.91,0,0,0,56.11,43.89,78.21,1.31,2.42,11.24,2.85,0,0.43,2.42,0.2
(주)국동,005320,2020/12,36.16,19.32,43.81,0,-0.53,-0.78,-1.49,-5.36,234.62,100,2.98,0,49.17,50.83,103.36,1.46,2.8,10.06,3.05,0,0.61,1.11,0.23
(주)국동,005320,2021/12,-17.87,22.23,-33.14,0,-1.72,-1.6,-2.67,-8.21,201.28,0,0,0,73.19,26.81,36.63,0.93,1.55,4.76,2.33,0,1.37,0,0.97
(주)국보,001140,2016/12,-3.33,-22.86,-8.79,0,-6.47,-6.39,-33.21,-98.01,158.35,0,0,0,17.04,82.96,487,0.99,5.13,15.14,1.22,0,1.79,87.8,0.2
(주)국보,001140,2017/12,-9.9,21.5,-4,0,-3.7,-3.75,-18.89,-40.77,90.68,0,0,0,22.97,77.03,335.3,1.01,5.11,11.02,1.26,0,1.14,0,0.17
(주)국보,001140,2018/12,-34.69,-27.81,-10.36,0,-6.03,-7,-29.24,-48.01,37.65,0,0,0,25.39,74.61,293.84,1.16,4.85,7.96,1.52,0,2.79,0,0.23
(주)국보,001140,2019/12,26.03,6.05,-12.9,0,-16.9,-19.12,-82.58,-96.6,2.47,0,0,0,21.37,78.63,368.02,1.13,4.89,5.72,1.47,0,1.16,0,0.13
(주)국보,001140,2020/12,29.07,154.11,-8.59,0,-18.92,-15.32,-46.37,-54.98,26.39,0,0,0,42.07,57.93,137.72,0.81,2.45,2.91,1.21,0,1.02,0,0.5
(주)국보,001140,2021/12,8.75,9.74,0.24,0,-28.65,-19.77,-46.78,-53.34,4.7,0,0,0,42.45,57.55,135.58,0.69,1.63,1.86,1.2,0,2.12,44.65,1.18
(주)금비,008870,2017/09,-4.6,0.81,-19.88,-75.83,1.81,0.96,1.81,29.16,1573.12,0,1,55.53,54.61,45.39,83.1,0.53,1,16.08,1.13,50.9,0.95,8.27,0.92
(주)금비,008870,2018/09,1.12,3.21,12.96,185.32,4.58,2.79,5.06,83.19,1625.09,0,1.16,23.35,55.74,44.26,79.4,0.61,1.1,18.16,1.36,15.39,0.79,8.81,0.7
(주)금비,008870,2019/09,1.03,1.28,0.76,-34.2,2.99,1.82,3.26,54.74,1646.43,0,1.15,35.49,55.88,44.12,78.97,0.61,1.09,18.3,1.37,21.23,0.71,7.11,0.64
(주)금비,008870,2020/09,2.83,-3.11,-13.27,0,-2.23,-1.15,-2.13,-35.44,1593.86,0,0.89,0,52.65,47.35,89.94,0.52,0.95,15.87,1.13,0,0.5,5.13,0.51
(주)금비,008870,2021/09,4.65,3.13,3.7,0,3.88,2,3.83,63.83,1645.12,100,1.05,27.9,51.88,48.12,92.75,0.52,0.99,16.45,1.08,17.26,0.67,3.94,0.67
(주)금양,001570,2016/12,11.1,-52.38,5.61,0,-14.75,-14.29,-68.9,-120.7,30.89,0,0,0,12.71,87.29,686.69,0.97,4.67,8.18,1.22,0,3.01,34.47,0.42
(주)금양,001570,2017/12,-4.48,40.53,-6.33,0,0.24,0.21,1.37,1.79,62.81,0,0,0,18.7,81.3,434.75,0.88,5.64,7.35,1.05,244.6,2.87,7.8,0.59
(주)금양,001570,2018/12,-6.95,57.39,0.58,4295.03,10.63,9.99,40.07,75.01,141.78,100,6.22,18.97,31.63,68.37,216.15,0.94,3.77,7.06,1.25,5.56,1.94,0,0.59
(주)금양,001570,2019/12,10.56,-28.83,-10.39,0,-9.38,-7.79,-30.29,-58.45,72.42,0,0,0,20.36,79.64,391.17,0.83,3.23,6.23,1.12,0,2.41,0,0.62
(주)금양,001570,2020/12,-6.87,32.47,-11.03,0,-3.39,-2.47,-10.07,-18.6,117.23,0,0,0,28.96,71.04,245.3,0.73,2.97,5.49,0.96,0,1.45,10.51,0.55
(주)금양,001570,2021/12,45.97,27.47,45.14,0,0.12,0.11,0.39,0.9,148.25,0,0,0,25.29,74.71,295.42,0.89,3.33,7.56,1.22,834.61,2.94,0,0.99
(주)금호에이치티,214330,2016/12,38.79,12.9,4.38,-23.14,6.79,9.87,14.74,263.96,1798.91,0,1.05,7.58,61.08,38.92,63.71,1.45,2.17,38.86,4.4,4.3,0.6,3.01,0.29
(주)금호에이치티,214330,2017/12,-3.54,5.23,-12.78,-57.84,3.28,3.64,5.71,111.29,1898.17,0,0.75,13.48,66.64,33.36,50.07,1.11,1.74,33.89,3.07,8.29,0.47,6.19,0.27
(주)금호에이치티,214330,2018/12,57.28,34.34,14.36,30.71,3.75,3.77,6.21,111,1555.8,0,0,0,56.92,43.08,75.69,1,1.66,29.57,2.56,6.46,0.35,2.42,0.24
(주)금호에이치티,214330,2019/12,36.65,37.92,17.16,-74.73,0.81,0.66,1.15,18.2,1431.39,0,0,0,57.45,42.55,74.07,0.81,1.42,22.49,1.9,42.91,0.43,6.36,0.35
(주)금호에이치티,214330,2020/12,5.94,25.47,-18.29,0,-5.86,-3.28,-5.21,-30.02,284.73,0,0,0,68.04,31.96,46.97,0.56,0.89,5.12,1.51,0,0.2,2.82,0.25
(주)금호에이치티,214330,2021/12,25.84,46.61,8.91,0,-14.87,-7.79,-10.49,-37.28,264.7,0,0,0,79.27,20.73,26.15,0.52,0.71,2.51,2.04,0,0.79,0,1.33
(주)까뮤이앤씨,013700,2016/12,10.44,11.63,5.54,-37,2.33,2.39,6.72,14.42,130.97,0,0.75,11.7,35.75,64.25,179.73,1.03,2.88,6.19,1.59,13.87,0.9,0,0.32
(주)까뮤이앤씨,013700,2017/12,-2.13,15.64,23.24,159.1,4.9,5.96,15.31,37.37,166.38,0,1.12,7.88,42.24,57.76,136.76,1.22,3.12,7.63,1.99,5.19,0.76,5.37,0.25
(주)까뮤이앤씨,013700,2018/12,1.65,0.77,-32.46,-79.39,1.5,1.23,2.93,7.7,168.4,0,1.12,38.23,41.87,58.13,138.81,0.82,1.96,5.15,1.42,2.52,0.08,0,0.04
(주)까뮤이앤씨,013700,2019/12,18.73,19.09,143.7,676.1,4.76,8.68,20.68,59.77,218.76,0,1.25,6.57,42,58,138.08,1.82,4.34,12.55,3.14,3.76,0.74,6.66,0.18
(주)까뮤이앤씨,013700,2020/12,-1.57,16.68,-42.94,-31.81,5.69,5.49,11.98,40.76,271.17,0,0.8,7.22,49.79,50.21,100.83,0.97,2.1,7.16,1.78,3.43,0.39,0,0.2
(주)까뮤이앤씨,013700,2021/12,17.35,19.39,1.21,0,-1.84,-1.67,-3.32,-13.36,342.25,0,0.67,0,50.66,49.34,97.4,0.91,1.8,7.25,1.82,0,0.88,0,0.52
(주)나이스홀딩스,034310,2016/12,2.27,4.53,10.99,169.12,54.49,4.78,5.77,96.93,1789.14,0,1.42,25.11,83.66,16.34,19.53,0.09,0.11,1.78,0.51,31.78,1.82,34.46,17.31
(주)나이스홀딩스,034310,2017/12,-0.96,0.16,11.18,-72.12,13.67,1.32,1.57,27.02,1791.94,0,1.42,90.06,84.61,15.39,18.19,0.1,0.12,1.98,0.61,102.13,1.63,32.91,13.96
(주)나이스홀딩스,034310,2018/12,10.02,3.3,7.65,0,-40.83,-4.07,-4.97,-86.93,1675.76,0,2.03,0,79.44,20.56,25.88,0.1,0.12,2.13,0.55,0,1.6,21.79,13.06
(주)나이스홀딩스,034310,2019/12,3.49,-0.48,10.77,0,11.46,1.19,1.53,27.02,1667.21,0,2.6,170.23,76.4,23.6,30.9,0.1,0.13,2.36,0.47,127.3,2.01,24.32,14.59
(주)나이스홀딩스,034310,2020/12,8.01,-6.68,-12.74,0,-36.09,-3.09,-4.35,-74.28,1549.16,0,3.27,0,66.01,33.99,51.5,0.09,0.12,2.06,0.3,0,1.58,23.34,12.15
(주)나이스홀딩스,034310,2021/12,-1.16,3.34,10.96,0,58.29,5.36,7.94,133.09,1635.37,0,4.33,55.44,69.01,30.99,44.9,0.09,0.14,2.28,0.28,23.22,1.91,27.53,13.53
(주)남선알미늄,008350,2016/12,-0.94,18.92,14.39,37.08,5.09,7.16,18.08,36.93,121.87,0,0,0,43.25,56.75,131.23,1.41,3.55,7.25,2.33,5.33,0.89,2.63,0.27
(주)남선알미늄,008350,2017/12,0.44,20.59,-0.02,6.58,5.43,7.65,16.08,39.36,167.56,0,0,0,51.93,48.07,92.58,1.41,2.96,7.25,2.69,4.86,0.72,3.49,0.26
(주)남선알미늄,008350,2018/12,3.62,14.25,-13.19,16.71,7.3,8.76,16.03,45.94,205.69,0,0,0,57.26,42.74,74.66,1.2,2.2,6.3,2.65,4.16,0.63,4.33,0.3
(주)남선알미늄,008350,2019/12,-0.81,4.43,-6.63,-67.14,2.57,2.84,4.83,15.09,219.24,0,0,0,60.28,39.72,65.89,1.11,1.88,5.88,2.68,28.89,1.37,8.66,0.74
(주)남선알미늄,008350,2020/12,-5.34,-1.3,-17.34,0,-0.92,-0.86,-1.41,-4.46,215.08,0,0,0,62.85,37.15,59.1,0.94,1.53,4.86,2.45,0,1.85,0,1.2
(주)남선알미늄,008350,2021/12,-0.45,-2.84,-14.2,0,-2.73,-2.27,-3.66,-11.36,206.14,0,0,0,61.35,38.65,63.01,0.83,1.34,4.17,2.2,0,1.48,20.54,1.09
(주)남성,004270,2016/12,-4.32,-9.92,13.87,-26.43,1.92,0.79,1.74,7.51,350.69,100,0.27,14.67,43.73,56.27,128.67,0.41,0.91,3.91,0.75,37,0.69,15.02,0.71
(주)남성,004270,2017/12,0.4,18.28,10.53,-0.39,1.73,0.8,1.68,7.48,410.43,100,0.37,23.62,51.52,48.48,94.1,0.46,0.97,4.33,0.88,47.84,0.75,3.94,0.83
(주)남성,004270,2018/12,-0.8,-5.12,-18.8,0,-5.51,-2.07,-4.11,-19.37,387.89,100,0.38,0,49.27,50.73,102.96,0.38,0.75,3.51,0.76,0,0.41,0,0.53
(주)남성,004270,2019/12,-0.18,3.69,-9.1,0,-3.69,-1.27,-2.52,-11.79,396.04,100,0.48,0,51.18,48.82,95.38,0.34,0.68,3.19,0.69,0,0.72,0,1.06
(주)남성,004270,2020/12,-7.82,-11.96,15.79,0,-23.94,-9.91,-19.78,-88.5,335.72,100,0.83,0,48.88,51.12,104.57,0.41,0.83,3.7,0.83,0,0.49,468.45,0.55
(주)남성,004270,2021/12,55.69,56.5,22.63,0,8.63,3.57,7.28,39.13,572.43,100,0.66,11.05,49.14,50.86,103.51,0.41,0.84,4.53,0.81,14.23,0.86,0,1.23
(주)넥센,005720,2016/12,2.06,4.84,-0.61,22.22,12.67,4.24,5.18,89.66,1671.75,0,0.85,16.74,83,17,20.48,0.33,0.41,7.08,1.85,1.64,0.08,1.32,0.21
(주)넥센,005720,2017/12,12.51,11.44,10.01,55.52,17.91,6.15,7.45,136.11,1782.37,100,0.8,11.29,82.21,17.79,21.63,0.34,0.42,7.6,1.97,10.61,0.76,0,1.9
(주)넥센,005720,2018/12,0.99,3.89,61.17,-17.96,9.12,4.74,5.69,109.07,1876.48,0,0.76,13.56,84.58,15.42,18.24,0.52,0.62,11.96,3.13,8.92,0.51,10.64,0.81
(주)넥센,005720,2019/12,-1.42,2.37,3.07,-64.14,3.17,1.7,1.98,39.11,1922.83,100,0.79,40.33,87.83,12.17,13.86,0.54,0.62,12.33,3.89,27.05,0.54,9.94,0.86
(주)넥센,005720,2020/12,5.44,2.59,0.32,73.96,5.5,2.91,3.36,68.04,1976.73,100,0.81,24.57,85.46,14.54,17.01,0.53,0.61,12.37,3.95,8.58,0.29,5.48,0.47
(주)넥센,005720,2021/12,5.62,3.3,43.6,38.26,5.3,3.81,4.51,94.07,2056.46,0,0.91,20.62,83.58,16.42,19.64,0.72,0.85,17.76,4.64,8.9,0.4,27.65,0.47
(주)노루페인트,090350,2016/12,3.25,8.94,2.95,64.58,6.05,4.89,10.25,255.63,2501.34,0,1.54,15.66,49,51,104.08,0.81,1.69,42.22,1.55,6.52,0.67,4.01,0.39
(주)노루페인트,090350,2017/12,-0.4,6.02,11.06,-22.71,4.21,3.73,7.37,197.57,2657.94,0,1.81,25.32,52.16,47.84,91.73,0.89,1.75,46.89,1.79,7.9,0.59,5.08,0.33
(주)노루페인트,090350,2018/12,2.7,3.25,11.96,-28.61,2.69,2.63,5.03,141.05,2747.54,0,1.76,35.47,52.43,47.57,90.72,0.98,1.87,52.5,2.05,10.44,0.54,8.38,0.28
(주)노루페인트,090350,2019/12,2.67,3.61,5.08,8.1,2.76,2.77,5.26,152.47,2850.23,0,1.87,36.09,52.91,47.09,89,1,1.9,55.16,2.12,7.86,0.42,2.66,0.22
(주)노루페인트,090350,2020/12,4.94,2,-1.66,-27.6,2.04,1.93,3.7,110.39,2909.18,100,1.83,49.84,51.43,48.57,94.44,0.95,1.82,54.25,1.98,8.09,0.31,2.73,0.16
(주)노루페인트,090350,2021/12,0.31,1.34,16.57,-11.58,1.54,1.67,3.22,97.61,2949.38,0,1.8,56.37,51.96,48.04,92.47,1.08,2.09,63.23,2.23,17.74,0.59,9.42,0.27
(주)노루홀딩스,000320,2016/12,20.7,28.71,134.22,589.44,85.83,21.28,26.58,819.98,3472.23,100,1.59,6.73,82.4,17.6,21.36,0.25,0.31,9.55,1.24,2.68,0.65,2.91,2.3
(주)노루홀딩스,000320,2017/12,0.5,2.86,-47.96,-81.3,30.84,3.63,4.35,153.31,3571.52,0,1.54,35.99,84.33,15.67,18.58,0.12,0.14,4.97,0.71,14.53,0.64,8.57,4.48
(주)노루홀딩스,000320,2018/12,-0.27,0.08,-23.06,-61.02,15.62,1.41,1.67,59.77,3574.45,100,1.54,92.32,84.63,15.37,18.17,0.09,0.11,3.83,0.58,29.98,0.52,20.47,4.68
(주)노루홀딩스,000320,2019/12,-0.15,-0.32,-8.39,-30.98,11.77,0.98,1.16,41.25,3562.85,100,1.38,118.9,84.48,15.52,18.37,0.08,0.1,3.5,0.54,37.7,0.45,6.4,4.44
(주)노루홀딩스,000320,2020/12,1.45,-0.28,-35.99,-11.21,16.33,0.86,1.03,36.63,3552.7,0,1.55,150.61,83.04,16.96,20.43,0.05,0.06,2.24,0.32,26.97,0.29,14.92,4.4
(주)노루홀딩스,000320,2021/12,0.49,0.34,14.03,79.36,25.68,1.53,1.85,65.7,3564.92,0,1.55,83.97,82.91,17.09,20.61,0.06,0.07,2.56,0.35,24.62,0.47,15.07,6.32
(주)녹십자,006280,2016/12,7.53,2.09,13.17,-43.13,6.09,4.58,6.47,107.65,1641.75,0,1.45,22.68,69.02,30.98,44.88,0.75,1.06,17.68,2.58,24.8,1.7,0,1.51
(주)녹십자,006280,2017/12,10.75,5.15,6.33,-12.94,4.99,3.65,5.44,93.73,1728.29,0,1.38,26.05,65.53,34.47,52.6,0.73,1.09,18.8,2.23,29.23,1.69,34.47,1.46
(주)녹십자,006280,2018/12,0.31,2.29,3.91,-12.48,4.2,3.04,4.59,82.03,1768.82,0,1.08,23.81,66.83,33.17,49.63,0.72,1.09,19.53,2.14,29.14,1.45,114.33,1.22
(주)녹십자,006280,2019/12,10.24,-0.66,0.41,-75.3,1.03,0.71,1.12,20.26,1756.84,0,1.09,96.39,60.22,39.78,66.05,0.69,1.09,19.61,1.88,95.64,1.19,26.52,0.99
(주)녹십자,006280,2020/12,6.9,4.85,7.13,350.11,4.34,2.96,4.96,91.21,1843.92,0,1.56,32.12,59.07,40.93,69.3,0.68,1.14,21.01,1.69,21.36,1.15,23.25,0.93
(주)녹십자,006280,2021/12,3.39,11.39,-4.68,165.31,12.08,7.47,12.16,241.99,2058.3,0,1.86,16.14,63.64,36.36,57.14,0.62,1.01,20.03,1.6,17.56,2.26,21.1,2.12
(주)녹십자홀딩스,005250,2016/12,2,2.21,105.76,50.52,27.25,3.2,4.75,100.81,2112.36,0,2.39,50.84,67.32,32.68,48.54,0.12,0.17,3.7,0.36,36.15,1.75,17.48,9.85
(주)녹십자홀딩스,005250,2017/12,13.28,3.3,17.32,-23.21,17.84,2.28,3.55,77.41,2183.19,0,2.31,66.2,61.39,38.61,62.88,0.13,0.2,4.34,0.36,51.04,1.83,17.15,9.1
(주)녹십자홀딩스,005250,2018/12,3.59,-0.89,21.43,-5.18,13.93,2,3.33,73.4,2163.53,0,1.95,58.18,58.74,41.26,70.23,0.14,0.24,5.27,0.36,52.56,1.8,17.17,7.32
(주)녹십자홀딩스,005250,2019/12,-6.45,2.17,-54.63,43.78,44.14,2.92,4.76,105.54,2211.15,0,2.48,52.6,64.16,35.84,55.87,0.07,0.11,2.39,0.17,30.99,1.51,25.43,13.68
(주)녹십자홀딩스,005250,2020/12,16.33,5.84,23.97,79.57,63.94,5.01,8.21,189.53,2342.12,0,3.6,45.07,58.37,41.63,71.31,0.08,0.13,2.96,0.2,14.36,1.2,15.4,9.18
(주)녹십자홀딩스,005250,2021/12,-1.29,3.68,-6.16,-29.21,48.24,3.32,5.55,134.18,2429.46,0,2.78,50.93,61.31,38.69,63.09,0.07,0.12,2.78,0.17,33.55,1.9,33.81,16.18
(주)농심,004370,2016/12,3.22,9.95,-0.88,68.64,10.43,8.47,11.36,638.68,6056.46,0,1.29,11.91,76.89,23.11,30.06,0.81,1.09,61.23,3.19,8.83,0.98,8.19,0.92
(주)농심,004370,2017/12,-0.55,3.1,-0.37,-58.62,4.33,3.46,4.42,264.32,6239.19,0,1.25,28.77,79.71,20.29,25.46,0.8,1.02,61.01,3.68,21.91,0.98,21.17,0.95
(주)농심,004370,2018/12,3.85,2.55,0.13,-5.87,4.07,3.2,4.04,248.79,6394.3,0,1.22,30.57,78.71,21.29,27.05,0.79,0.99,61.09,3.78,17,0.69,12.14,0.69
(주)농심,004370,2019/12,3.75,1.16,2.58,-25.63,2.95,2.3,2.95,185.02,6466.75,0,1.21,41.11,76.75,23.25,30.29,0.78,1,62.66,3.49,23.46,0.7,9.92,0.69
(주)농심,004370,2020/12,-0.11,3.46,10.5,64.89,4.41,3.72,4.76,305.09,6684.6,0,1.17,24.93,79.49,20.51,25.8,0.84,1.08,69.24,3.86,14.59,0.7,7.37,0.64
(주)농심,004370,2021/12,2.03,2.64,-0.15,-23.35,3.38,2.82,3.54,233.85,6856.82,0,1.14,32.52,79.97,20.03,25.05,0.83,1.05,69.13,4.12,23.13,0.83,11.9,0.78
(주)농심홀딩스,072710,2016/12,0.79,0.86,12.06,17.54,72.28,2.41,2.6,59.51,2199.03,0,1.74,67.22,92.92,7.08,7.62,0.03,0.04,0.82,0.47,33.58,0.89,33.73,24.27
(주)농심홀딩스,072710,2017/12,0.55,2.48,0,62.72,117.62,3.9,4.16,96.83,2256.13,0,1.7,41.31,94.71,5.29,5.59,0.03,0.04,0.82,0.54,20.51,0.86,35.28,24.12
(주)농심홀딩스,072710,2018/12,0.81,0.84,-5.08,-38.52,76.18,2.38,2.52,59.53,2275.89,0,1.68,67.19,94.73,5.27,5.56,0.03,0.03,0.78,0.59,21.84,0.56,22.2,16.64
(주)농심홀딩스,072710,2019/12,0.84,0.17,0,-26.47,56.02,1.74,1.84,43.77,2279.99,0,1.68,91.38,94.1,5.9,6.27,0.03,0.03,0.78,0.56,31.43,0.59,22.15,17.61
(주)농심홀딩스,072710,2020/12,-4.22,0.98,6.46,44.49,76.03,2.55,2.64,63.25,2303.4,0,1.66,63.24,99.22,0.78,0.79,0.03,0.03,0.83,0.99,18.66,0.5,18.24,14.18
(주)농심홀딩스,072710,2021/12,0.53,0.54,0,-10.61,67.96,2.33,2.35,56.54,2316.39,0,1.66,70.75,99.22,0.78,0.78,0.03,0.03,0.83,4.39,25.65,0.61,27.85,17.43
(주)다우기술,023590,2016/12,-5.68,3.58,-14.58,27.65,11.24,3.33,5.03,107.52,2114.19,100,2.22,44.84,69.3,30.7,44.29,0.3,0.45,9.57,0.87,28.92,1.49,28.76,3.25
(주)다우기술,023590,2017/12,0.3,2.52,-15.26,-8.82,12.09,3.12,4.45,98.04,2168.98,100,2.6,59.02,70.84,29.16,41.17,0.26,0.37,8.11,0.86,33.86,1.55,28.32,4.09
(주)다우기술,023590,2018/12,6.77,2.9,5.7,51.92,17.38,4.58,6.59,148.95,2233.55,0,0,0,68.27,31.73,46.48,0.26,0.38,8.57,0.86,24.1,1.6,15.6,4.19
(주)다우기술,023590,2019/12,4.18,4.47,15.1,11.51,16.84,4.84,7.09,166.1,2336.04,0,0,0,68.46,31.54,46.07,0.29,0.42,9.87,0.91,21.37,1.51,15.75,3.6
(주)다우기술,023590,2020/12,24.06,3.38,11.23,3.84,15.72,4.4,7.08,172.48,2416.91,0,0,0,57.05,42.95,75.29,0.28,0.45,10.97,0.74,13.39,0.95,8.42,2.11
(주)다우기술,023590,2021/12,8.05,7.41,10.86,58.7,22.5,6.06,10.66,273.71,2600.4,100,4.35,42.28,56.71,43.29,76.34,0.27,0.47,12.16,0.62,15.6,1.71,13.62,3.51
(주)다이나믹디자인,145210,2016/12,-14.32,-31.29,-4.85,0,-19.12,-9.17,-16.37,-404.94,1931.38,0,0,0,49.42,50.58,102.36,0.48,0.86,21.18,1.09,0,0.6,7.83,0.56
(주)다이나믹디자인,145210,2017/12,-27.11,-72.61,-20.22,0,-83.9,-40.22,-110.46,-843.54,150.99,0,0,0,18.57,81.43,438.52,0.48,1.32,10.05,0.75,0,1.77,50.7,0.54
(주)다이나믹디자인,145210,2018/12,-23.88,-78.03,-24.63,0,-38.57,-18.77,-145.93,-203.14,-34.55,0,0,0,5.36,94.64,1765.77,0.49,3.78,5.27,0.56,0,10.4,9.23,0.79
(주)다이나믹디자인,145210,2019/12,-9.92,-21.44,-21.99,0,-3.45,-1.59,-31.62,-13.83,-45.06,0,0,0,4.67,95.33,2039.29,0.46,9.18,4.01,0.49,0,18.43,0,1.49
(주)다이나믹디자인,145210,2020/12,-2.36,815.58,-27.98,0,-78.35,-27.84,-115.9,-73.61,-28.44,0,0,0,43.83,56.17,128.15,0.36,1.48,0.94,0.47,0,0.73,0,0.88
(주)다이나믹디자인,145210,2021/12,-16.49,-20.69,-35.27,0,-56.16,-14.25,-33.27,-19.95,-45.03,0,0,0,41.63,58.37,140.24,0.25,0.59,0.36,0.44,0,1.71,0,2.54
(주)대교,019680,2016/12,3.75,3.23,1.27,-4.51,5.86,5.59,6.84,85.45,1315.38,100,1.93,28.7,81.62,18.38,22.52,0.96,1.17,14.59,5.26,18.7,1.35,9.52,1.09
(주)대교,019680,2017/12,1.5,2.12,-0.4,-8.53,5.38,4.99,6.09,78.17,1353.12,0,1.88,31.12,82.12,17.88,21.78,0.93,1.13,14.54,5.12,20.19,1.3,8.52,1.09
(주)대교,019680,2018/12,-3,-4.82,-6.78,-52.2,2.76,2.4,2.95,37.37,1319.34,100,1.52,50.22,80.58,19.42,24.1,0.87,1.07,13.55,4.67,33.56,1.09,10.39,0.93
(주)대교,019680,2019/12,10.47,-1.29,-0.74,-4.32,2.66,2.22,2.92,35.75,1321.26,0,0.97,33.14,72.01,27.99,38.88,0.83,1.1,13.45,3.49,33.17,1.04,8.29,0.88
(주)대교,019680,2020/12,-10.14,-10.59,-16.23,0,-5.08,-3.57,-4.96,-57.27,1213.08,0,0.76,0,71.64,28.36,39.58,0.7,0.98,11.27,2.49,0,0.59,7.75,0.54
(주)대교,019680,2021/12,-6.95,-7.58,1.11,0,-7.87,-6.11,-8.55,-89.63,1129.52,0,0.82,0,71.16,28.84,40.52,0.78,1.09,11.39,2.72,0,0.74,7.92,0.62
(주)대구백화점,006370,2017/03,-3.1,-1.96,-13,0,-4.42,-1.22,-1.57,-10.64,650.81,100,0.53,0,78.09,21.91,28.06,0.28,0.36,2.41,1.23,0,0.38,0,1.05
(주)대구백화점,006370,2018/12,0,0,0,0,-18.46,-4.29,-6.05,-36.23,579.57,0,0.36,0,70.89,29.11,41.05,0.23,0.33,1.96,0.8,0,0.29,0,0.88
(주)대구백화점,006370,2019/12,-5.9,-7.08,-9.96,0,-19.5,-4.2,-5.97,-34.45,537.18,0,0.26,0,70.01,29.99,42.84,0.22,0.31,1.77,0.73,0,0.18,0,0.55
