회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),금융비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결),기타(영업)비용(*)(IFRS연결)
씨아이에스(주),222080,2017/12,26122124,110587839,-7505798,19084898,0,63403826,47184013,-4801638,8707597,14092675,22384197,0
씨앤지하이테크(주),264660,2017/12,,,,,,,,,,,,
씨앤티85(주),056730,2017/12,17293995,68752872,-21521311,21489120,0,35980417,32772455,237447,6046123,21907732,-41627129,0
씨제이프레시웨이(주),051500,2017/12,2504409846,902641812,1210149,54719432,0,667164995,235476817,43879878,309133310,396036911,34100562,0
씨큐브(주),101240,2017/12,,,,,,,,,,,,
아미코젠(주),092040,2017/12,73665135,163514712,-3575368,13480141,0,47592473,115922239,1895585,22904183,90971078,20737714,0
아비코전자(주),036010,2017/12,84082996,92972170,7663880,35851689,0,4777994,88194177,9146281,8090195,26016620,49289918,0
아이쓰리시스템(주),214430,2017/12,69607526,85514770,9358904,15775315,0,21830935,63683835,9221676,7560445,35680293,35965945,0
아이진(주),185490,2017/12,,,,,,,,,,,,
아이크래프트(주),052460,2017/12,92532326,61810691,2193410,14179857,0,26971648,34839043,2120094,13332614,8777624,30296378,0
아이텍(주),119830,2017/12,,,,,,,,,,,,
아진산업(주),013310,2017/12,427926771,507300951,10702868,11069526,0,363035711,144265240,22401556,45508953,402318269,102862378,0
안국약품(주),001540,2017/12,183599893,208065058,8192479,22640064,0,70612462,137452595,10403172,81773392,74846915,119700588,0
알리코제약(주),260660,2017/12,,,,,,,,,,,,
알서포트(주),131370,2017/12,23077016,54354108,2688816,11337919,0,5376663,48977446,3440287,19636729,19984931,10305839,0
알에스오토메이션(주),140670,2017/12,87447208,76231548,2922649,5111704,0,36974207,39257341,3918161,9727180,22578191,18968384,0
알에프에이치아이씨(주),218410,2017/12,62055228,155075427,6126808,36023907,0,27643101,127432326,8075619,12934862,47862783,61287067,0
애니젠(주),196300,2017/12,,,,,,,,,,,,
애머릿지코퍼레이션,900100,2017/12,37592098,78927984,-21790075,8244197,0,27853580,51074404,-12668519,14858240,34108111,-55090156,0
앱클론(주),174900,2017/12,,,,,,,,,,,,
어보브반도체(주),102120,2017/12,105824401,89757486,-4952775,12082972,0,15899415,73858071,7541113,17566733,34550150,45935460,0
에스넷시스템(주),038680,2017/12,213417889,148097375,1780674,20521138,0,76466317,71631058,4570045,21757775,22704890,20437576,0
에스디엔(주),099220,2017/12,52641983,109412020,2736469,2472563,0,55790956,53621064,3771414,10970348,76915002,5566862,0
에스맥(주),097780,2017/12,168217687,197749257,7844283,44265008,0,60651762,137097496,11280513,12302858,107774098,60061570,0
에스비더블유생명과학(주),151910,2017/12,35770222,83933967,-20150403,22792150,0,49988994,33944973,-14673708,3413832,38524589,-39556850,0
에스씨아이평가정보(주),036120,2017/12,42768733,23880543,-287039,5264072,0,5402716,18477826,5841,42762892,8092615,-3581555,0
에스앤씨엔진그룹리미티드,900080,2017/12,157262451,418994982,19993340,128993449,0,11452863,407542118,28322986,13355306,200978160,291816541,1158481
에스에이치엔엘(주),050320,2017/12,14104295,6856534,-5414954,1935138,0,4764115,2092418,-1837513,3736310,2250587,-25354073,0
에스엔유프리시젼(주),080000,2017/12,,,,,,,,,,,,
에스엔케이폴리텍(주),091340,2017/12,178587054,221931894,4259530,27826953,0,152492040,69439854,9830384,15422458,124182406,28628573,0
에스와이(주),109610,2017/12,393503262,342995527,489776,24779684,0,229140167,113855360,9516191,35179701,175752312,36912871,0
에스지씨이테크건설(주),016250,2017/12,1465750842,1781197619,65210573,135535362,0,1336568371,444629248,145310538,48053159,1211604216,234799318,0
에스지에이(주),049470,2017/12,98081509,147318940,-17768449,9409915,0,68379604,78939336,-4582557,28771564,65924497,-19439233,0
에스지에이솔루션즈(주),184230,2017/12,55343525,83033096,2221076,4217471,0,32589591,50443505,3852439,13038608,34829712,9372074,0
에스지에이클라우드서비스(주),224880,2017/12,,,,,,,,,,,,
에스지이(주),255220,2017/12,126112115,122836078,12033536,10825428,0,85869020,36967058,16592443,25816408,64638882,34608877,0
에스케이 머티리얼즈(주),036490,2017/12,512294420,1118007376,104063435,18676818,0,709870114,408137262,147664464,49935197,916248834,446126851,0
에스케이씨솔믹스(주),057500,2017/12,132702135,168043891,39423570,9112722,0,96393660,71650232,24239157,8171760,116134672,-85119893,0
에스텍(주),069510,2017/12,300390875,184421038,9906763,34010890,0,59965408,124455630,16016577,28789675,40814679,131178718,0
에스트래픽(주),234300,2017/12,77300035,106709873,2926985,33164931,0,62109002,44600870,5069713,11228220,53249258,18989918,0
에스티팜(주),237690,2017/12,202800435,381504269,44996926,72301316,0,30421484,351082785,61834151,17947946,156298975,170590840,0
에이아이비트(주),039230,2017/12,53876718,53605630,-5333252,5000664,0,36110642,17494988,2675708,8704040,5130273,-63064488,0
에이치엘비(주),028300,2017/12,23006912,188193255,-21327894,7346888,0,74514456,113678799,-26114810,28305959,152868971,-19824453,0
에이치엘비생명과학(주),067630,2017/12,106445238,99018088,7760946,13444638,0,46191682,52826406,989069,4424995,24567179,7026192,0
에이치엘비제약(주),047920,2017/12,,,,,,,,,,,,
에이치엘비테라퓨틱스(주),115450,2017/12,17152270,62711128,-5215101,5407080,0,18698890,44012238,-4490403,7052515,50150606,-44176988,0
에이테크솔루션(주),071670,2017/12,212932770,166862523,-467720,405135,0,99924238,66938285,-392514,17771197,83800417,52738138,0
에이피시스템(주),265520,2017/12,962422667,468030720,19088065,62725995,0,378541380,89489340,26159865,35916243,143565389,19285171,0
에이피에스홀딩스(주),054620,2017/12,87934027,231782971,670121253,8092489,0,48506789,183276182,256405,17151292,148252753,744178478,0
에이피위성(주),211270,2017/12,,,,,,,,,,,,
에코바이오홀딩스(주),038870,2017/12,31671940,110443550,-21876221,1508180,0,62282037,48161514,-7546284,13492068,77784069,-18378824,0
에코플라스틱(주),038110,2017/12,1042561059,579703237,-9020099,7574487,0,449344338,130358900,-3515192,38997001,379830551,96227217,0
에프엔에스테크(주),083500,2017/12,,,,,,,,,,,,
엑스큐어(주),070300,2017/12,,,,,,,,,,,,
엔브이에이치코리아(주),067570,2017/12,551664722,466432213,6421573,100809504,0,286986745,179445468,11354446,44087067,234195881,96501486,0
엔시트론(주),101400,2017/12,26252729,39971398,-8732611,639756,0,24222075,15749322,-5814939,9782908,20270210,-18199629,0
엔에이치엔한국사이버결제(주),060250,2017/12,351989348,221346640,10202837,68993237,0,116720866,104625774,17930813,28989044,78892011,58250120,0
엘비세미콘(주),061970,2017/12,,,,,,,,,,,,
엘컴텍(주),037950,2017/12,50288126,91425102,5430886,7836749,0,13584821,77840281,4023411,8187198,68842214,8486768,0
엘티씨(주),170920,2017/12,65740789,143947466,-2039063,13924133,0,58100206,85847260,2298204,14162463,96296817,45066058,0
엠에프엠코리아(주),251960,2017/12,,,,,,,,,,,7612759,
엠케이전자(주),033160,2017/12,686150840,1584109908,148036981,35032202,78835046,839471034,744638874,178711949,17740771,190708463,277124949,0
영신금속공업(주),007530,2017/12,117773188,129230540,-16329657,1315450,0,108124868,21105673,-6318421,24023967,91645492,14739591,0
영풍정밀(주),036560,2017/12,,,,,,,,,,,,
영화테크(주),265560,2017/12,59152552,61354335,5802204,13254203,0,14561222,46793112,6880513,6832486,18579876,30331687,0
예스이십사(주),053280,2017/12,456800693,202310193,-278540,7316178,0,126132672,76177521,-917137,120453292,89342022,34998487,0
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,197713108,236617155,43244926,118306496,0,28292254,208324901,60719616,38468467,54962013,151642660,0
오로라월드(주),039830,2017/12,143612127,224976075,13048050,16761367,0,127375677,97600398,15972654,53050749,131099818,86836069,0
오상자이엘(주),053980,2017/12,66950982,81524493,3040322,6835796,0,31581630,49942862,1295401,7415020,45564008,-1738469,0
오성첨단소재(주),052420,2017/12,44689681,111550155,1061040,31852638,0,35265415,76284739,1051591,6910210,60013687,-80111684,0
오션브릿지(주),241790,2017/12,56032967,60367740,8988764,14010791,0,19482252,40885488,11530857,3271504,27374576,19953324,0
오스템임플란트(주),048260,2017/12,397790874,555699305,5660308,111039981,0,435302260,120397045,21702287,210385100,237428581,84937817,0
옴니시스템(주),057540,2017/12,120638419,127095529,6542092,15318348,0,52506975,74588554,3481166,14904913,69313368,15959333,0
옵티시스(주),109080,2017/12,,,,,,,,,,,,
와이더블유(주),051390,2017/12,26435740,101065908,2855013,7426296,0,31076193,69989715,4209073,3661209,47055672,59294980,0
와이아이케이(주),232140,2017/12,150491664,133015565,14392572,5207911,0,52040592,80974974,19360393,13652000,43723186,49074452,0
와이엠씨(주),155650,2017/12,154022566,228610736,16516237,39761631,0,149998533,78612203,19990222,10184396,42403149,47392561,0
와이엠티(주),251370,2017/12,69192110,113971471,9011950,22422478,0,47472410,66499061,16079132,11582364,56873354,33458541,0
와토스코리아(주),079000,2017/12,,,,,,,,,,,,
우리바이오(주),082850,2017/12,1474632347,613368695,-23347530,38041418,0,451452843,161915852,-4221930,73158688,221974589,-22596899,0
우리산업(주),215360,2017/12,279396173,230688301,11755299,6232543,0,132005315,98682986,17146790,23224615,83077638,33520921,0
우리산업홀딩스(주),072470,2017/12,332838238,353638206,9231125,14551303,0,157825034,195813172,18808819,36388558,161976537,31325146,0
우리손에프앤지농업회사법인(주),073560,2017/12,209731269,290410011,27503928,15963307,0,126311470,164098541,41422809,18288644,194183747,100533782,0
우리엔터프라이즈(주),037400,2017/12,1496166599,682753088,-23280042,40277730,0,487299100,195453988,-3720542,79927397,280147544,-13744579,0
우리이앤엘(주),153490,2017/12,158647596,128015195,-29064516,14281359,0,73968610,54046584,-6810305,25863855,27476294,-31853508,0
우림피티에스(주),101170,2017/12,,,,,,,,,,,,
우수AMS(주),066590,2017/12,228059906,157142243,4966225,10240883,0,97951171,59191072,2768531,18351377,87722644,34316530,0
우원개발(주),046940,2017/12,183640678,189209859,-383203,7830164,0,130274154,58935705,6317620,7690327,84819975,3726153,0
우진비앤지(주),018620,2017/12,,,,,,,,,,,,
원텍(주),216280,2017/12,43362200,35225927,2460182,2589065,0,18245721,16980206,3990333,20544414,9070642,10227009,0
원풍물산(주),008290,2017/12,,,,,,,,,,,,
위즈코프(주),038620,2017/12,36272381,45944152,1206036,4622176,0,4783772,41160380,930549,8521222,29823420,3592367,189482
유네코(주),064510,2017/12,23710740,105317601,-2486159,782885,0,56334243,48983358,2408651,8426404,77126012,15695020,0
유니셈(주),036200,2017/12,209284354,129995506,22256523,29094641,0,43196063,86799443,29962506,37768791,33107349,57439244,0
유니슨(주),018000,2017/12,186653299,266962413,1115014,11521139,0,222165070,44797342,16076236,17019528,142054483,-10565571,0
유비벨록스(주),089850,2017/12,99361947,126996795,-10296982,8565690,0,59411785,67585009,1919353,21117735,75503702,16985228,0
유아이엘(주),049520,2017/12,479784155,244270993,15292215,54176813,0,70118433,174152560,24336006,15989684,93623983,138208308,0
유진기업(주),023410,2017/12,1299043715,3677273732,84690606,108814405,0,2951207138,726066595,107568102,107551007,1135339900,267524569,0
이노시스(주),056090,2017/12,13293960,79079451,-6544946,11354675,0,24787198,54292253,-5339874,9501761,33448856,-4311774,0
이니텍(주),053350,2017/12,243737677,242293015,15575623,45116315,0,58886988,183406027,21554560,18247548,107387311,83466544,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,98727569,210342207,2789956,62781103,0,20501425,189840782,7172308,17643522,26409936,95175002,365511
이에스산업(주),241510,2017/12,,,,,,,,,,,,
이엘케이(주),094190,2017/12,250977626,160513687,-7576467,1497373,0,120909840,39603847,-2218009,15753407,70728718,-126791380,0
이엠코리아(주),095190,2017/12,104620012,197028668,-2432947,20566378,0,118901323,78127345,-275724,9024598,120890883,19913324,0
이원컴포텍(주),088290,2017/12,40900352,35715374,-3770231,536860,0,26291141,9424233,-2214309,1937588,21562599,-3070621,0
이트론(주),096040,2017/12,,,,,,,,,,,,
이화공영(주),001840,2017/12,,,,,,,,,,,,
이화전기공업(주),024810,2017/12,,,,,,,,,,,,
인베니아(주),079950,2017/12,182175707,137479099,1110053,7085301,0,94297425,43181674,8488796,17810802,30470959,11691221,0
인선이엔티(주),060150,2017/12,160280182,298345137,3151192,5659127,0,128596570,169748567,21914663,16973113,244197070,94365956,0
인크로스(주),216050,2017/12,36750462,124860424,8292616,10421925,0,62960496,61899927,10248899,4279287,9564034,17436064,0
인탑스(주),049070,2017/12,687484774,603934097,29492497,84606618,0,175586631,428347466,28776700,53518391,328072536,359808285,0
인포뱅크(주),039290,2017/12,119101607,73379877,1849548,13934766,0,18497167,54882710,2539518,12554708,40521009,30670409,0
인화정공(주),101930,2017/12,103511365,276834943,10423568,14083748,0,132135769,144699175,-490192,9269543,137421475,95656346,0
잉글우드랩(주),950140,2017/12,87135463,92446671,-13877926,7023121,0,32115807,60330864,-8871883,21351634,45982693,-12229626,0
자안바이오(주),221610,2017/12,45797046,50588206,-351311,13840030,0,14837322,35750884,807300,13660222,15190952,15138696,0
자이글(주),234920,2017/12,82503007,89026530,5155918,6826412,0,3891973,85134557,5951009,53340838,62997569,39604256,0
재영솔루텍(주),049630,2017/12,132551844,145859840,-36299728,6084051,0,130213074,15646766,-26113997,19236705,94699463,-49667245,0
제너셈(주),217190,2017/12,,,,,,,,,,,,
제룡산업(주),147830,2017/12,,,,,,,,,,,,
제룡전기(주),033100,2017/12,,,,,,,,,,,,
제이더블유신약(주),067290,2017/12,76842748,123356679,-6083659,1036238,0,86723073,36633606,-3167460,41424756,68215646,-23210180,0
제이스코홀딩스(주),023440,2017/12,,,,,,,,,,,,
제이씨케미칼(주),137950,2017/12,171757136,147113147,-2136467,7663076,0,82094928,65018219,5780300,10309081,104678705,32795815,0
제이씨현시스템(주),033320,2017/12,284463568,113926029,13324215,18727659,0,33669681,80256348,16242913,16448218,25514862,33000175,0
제이엔케이히터(주),126880,2017/12,119417582,142466841,-16451502,8147811,0,83715168,58751673,1097322,10779952,61138167,16700806,0
제이엠아이(주),033050,2017/12,117723560,107032674,509267,18210283,0,61212408,45820266,292446,5242201,36929875,613285,0
제이엠티(주),094970,2017/12,148025185,99107941,7803080,7298021,0,55338498,43769443,13964753,8499297,34365484,30018307,0
조광아이엘아이(주),044060,2017/12,20369538,59138919,3328379,6628028,0,7875712,51263207,3879071,6079137,36271250,26877979,0
조아제약(주),034940,2017/12,58865464,83518178,1377252,10578963,0,30333305,53184873,317661,28066626,30772166,-18344758,0
주성엔지니어링(주),036930,2017/12,272687423,315265401,42019908,49239308,0,126876150,188389252,41690723,73594275,173264392,43796230,0
줌인터넷(주),229480,2017/12,,,,,,,,,,,,
줌인터넷(주),239340,2017/12,,,,,,,,,,,,
지나인제약(주),078650,2017/12,82030966,77035216,-22658515,4378360,0,51279734,25755482,-11056016,11819358,51454860,-45303904,0
지니언스(주),263860,2017/12,20812400,37923042,3518995,4002880,0,6002887,31920155,3852407,8924785,11210438,15816327,0
지더블유바이텍(주),036180,2017/12,,,,,,,,,,,,
지스마트글로벌(주),114570,2017/12,,,,,,,,,,,,
지에이치신소재(주),130500,2017/12,54476127,60704296,2298163,21030791,0,13900641,46803654,2352669,4862100,24730599,23835919,0
지엔원에너지(주),270520,2017/12,,,,,,,,,,,,
지엘팜텍(주),204840,2017/12,,,,,,,,,,,,
진양제약(주),007370,2017/12,,,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,2017/12,509270923,532516290,-16218587,231747370,0,76206841,456309450,-18713937,138793570,48821660,365387338,0
차이나크리스탈신소재홀딩스,900250,2017/12,71468293,239848655,28378856,141265272,0,24151231,215697424,34257020,7203630,72059985,131141345,0
차이나하오란리사이클링유한공사,900090,2017/12,392336566,242038901,-108147873,82001593,0,84130936,157907964,-95197617,113757225,89461661,69859539,28449957
참존글로벌(주),158310,2017/12,13466507,32357130,-6405307,3452009,0,13322802,19034328,-310075,5517166,10679908,-8426562,0
참좋은여행(주),094850,2017/12,,,,,,,,,,,,
카페24(주),042000,2017/12,142577728,71917923,5091125,37666209,0,58193780,13724143,7397772,116188192,18478254,-2423336,0
커머스마이너 (주),223310,2017/12,15183138,55926341,-27635431,15440074,0,40725273,15201068,-15561878,14542332,27776557,-22731743,0
컬러레이홀딩스,900310,2017/12,47726790,120119090,23690094,76619600,0,11023415,109095676,27509862,6221353,24326121,54082988,0
케이디켐(주),221980,2017/12,50987523,74093673,6643183,21808515,0,6965301,67128372,7187681,5951262,21836209,47868035,0
케이만금세기차륜집단유한공사,900280,2017/12,106115277,139315679,19134869,31500503,0,26781299,112534379,26229162,8649012,61486388,73881173,394823
케이맥(주),043290,2017/12,89941257,78761739,-7157693,1962452,0,26517630,52244109,-462968,26282947,26848199,23498994,0
케이비아이메탈(주),024840,2017/12,471145212,199056838,6120821,3323256,0,119675780,79381058,17423009,8964633,56418741,5726453,0
케이에이치건설(주),226360,2017/12,,,,,,,,,,,,
케이에이치전자(주),111870,2017/12,47361093,91673747,3475828,19401887,0,7571036,84102711,3947909,9918186,14924584,63034011,0
케이엠제약(주),225430,2017/12,,,,,,,,,,,,
케이지이티에스(주),151860,2017/12,,,,,,,,,,,,
케이피엑스라이프사이언스(주),114450,2017/12,,,,,,,,,,,,
코나아이(주),052400,2017/12,102138313,196829791,-38026690,69443575,0,55338945,141490846,-9753633,33201588,61799446,88627157,0
코드네이처(주),078940,2017/12,18635266,44233566,-33974005,318531,0,39280224,4953342,-6767587,10229329,35767933,-61461130,0
코리아에프티(주),123410,2017/12,348133702,327074020,2290769,16161869,0,204614971,122459049,1002653,49009670,189764628,92992153,0
코스맥스엔비티(주),222040,2017/12,136351049,199405443,6373059,14908463,0,113012283,86393160,11530751,25532387,131067094,36294364,0
코아스템(주),166480,2017/12,18094301,90670635,-4754604,3405196,0,9784823,80885812,-5070660,8537191,38405578,-5495125,0
코오롱생명과학(주),102940,2017/12,,,,,,,,,,,,
코오롱티슈진(주),950160,2017/12,,,,,,,,,,,,
코웰패션(주),033290,2017/12,309437182,273003789,46658250,28872657,0,100899511,172104278,62006146,115986853,153618906,73775235,0
코위버(주),056360,2017/12,54336132,118351714,6511899,24638012,0,24010217,94341497,6028394,13525728,61549181,77315658,0
콜마비앤에이치(주),200130,2017/12,419806573,271195826,47436930,34464550,0,93271438,177924388,48768163,12450726,113997990,123531276,0
큐렉소(주),060280,2017/12,,,,,,,,,,,,
크로바하이텍(주),043590,2017/12,57549187,57727285,-883648,8523581,0,25835774,31891511,-1046796,6299897,28638833,7794338,0
크루셜텍(주),114120,2017/12,172701652,248990199,-63733422,8614981,0,163903644,85086555,-39569896,33218193,96059559,-68313702,0
크리스탈지노믹스(주),083790,2017/12,12175118,119465138,-8575453,21677944,0,27878221,91586917,-6411018,15252817,84972134,-97404667,0
키네마스터(주),139670,2017/12,10098222,16620815,-4289608,8569789,0,3116085,13504730,-3364001,13462223,1879767,8080406,0
테고사이언스(주),191420,2017/12,8642115,48388757,-6273278,429096,0,11818571,36570187,2086795,4797365,23950560,6652710,0
테라사이언스(주),073640,2017/12,24030813,51045160,-2329327,806279,0,40422908,10622253,-159477,4034548,21925410,-1747922,0
티제이미디어(주),032540,2017/12,83637582,98850829,1674129,9796108,0,18232232,80618597,2263115,19071033,58645904,65497416,0
티케이지애강(주),022220,2017/12,78234490,77429144,9528745,878519,0,13501668,63927476,11473251,7999445,43211419,-3081683,0
팅크웨어(주),084730,2017/12,197920594,205687951,2220487,36209724,0,61532527,144155424,7052215,54787226,89532449,87310085,0
파나케이아(주),058530,2017/12,96694384,131715727,-23768813,13657781,0,84607656,47108071,-13910163,26736601,48727172,-28661432,0
패션플랫폼(주),225590,2017/12,,,,,,,,,,,,
풍국주정공업(주),023900,2017/12,107554087,162812567,14568365,7418755,0,32180576,130631991,11316422,14120129,89908175,112043521,0
피씨엘(주),241820,2017/12,,,,,,,,,,,,
피아이첨단소재(주),178920,2017/12,,,,,,,,,,,,
피앤씨테크(주),237750,2017/12,,,,,,,,,,,,
피에스케이홀딩스(주),031980,2017/12,275390545,276692093,39443421,52646253,0,48376530,228315563,57678366,61421772,72810964,186347009,0
피에스텍(주),002230,2017/12,70833779,160860295,11324748,6712065,0,16581665,144278630,8117613,6266898,55329582,116528171,0
피에이치에이(주),043370,2017/12,1053836517,896344885,74521352,107850696,0,389796420,506548464,25208914,96128408,408188593,439915071,0
하나마이크론(주),067310,2017/12,365813664,511669698,10434648,9097688,0,338300012,173369686,41052108,11790982,378480183,-13213221,0
하나머티리얼즈(주),166090,2017/12,,,,,,,,,,,,
하이록코리아(주),013030,2017/12,182699987,379437474,23623257,54279247,0,44458509,334978965,35521475,22220194,117907662,297862985,0
하이즈항공(주),221840,2017/12,44684830,130846672,712296,1313881,0,56754061,74092611,1989437,3569856,76982479,7277191,0
한국기업평가(주),034950,2017/12,78518123,127666774,19326763,11075844,0,24892408,102774366,24037425,54480698,26090238,53859979,0
한국맥널티(주),222980,2017/12,32906558,40563919,1261622,2800816,0,12343185,28220733,2031552,7761292,23131525,18643096,0
한국선재(주),025550,2017/12,166652792,182356940,3926571,2301633,0,98074200,84282739,6836509,14413270,97407731,50330307,0
한국알콜산업(주),017890,2017/12,212403478,328626342,20131507,28137250,0,75502898,253123444,17194450,19829043,225856056,237741818,0
한국전자금융(주),063570,2017/12,241043736,381285563,16431082,207729206,0,224179170,157106393,21056133,165300059,131352730,90419271,0
한국전자인증(주),041460,2017/12,26724833,48493863,3379950,23895948,0,15163804,33330059,5084812,21640022,6053706,23874440,0
한국정밀기계(주),101680,2017/12,,,,,,,,,,,,
한국정보공학(주),039740,2017/12,161555482,99380104,-1312951,7181826,1994,50093081,49287023,-33632,14684825,33500550,1295386,0
한국정보인증(주),053300,2017/12,36125042,93375453,5511047,6638207,0,19298752,74076702,8130846,27994196,43530301,35630742,0
한국정보통신(주),025770,2017/12,376594860,264909032,24917701,12688573,0,97512417,167396615,37769127,13251308,84337830,132220357,0
한국컴퓨터(주),054040,2017/12,221319648,146066345,-31620,27413746,0,51396152,94670193,3368177,6592676,65676443,80151078,0
한라아이엠에스(주),092460,2017/12,35378782,99173676,1911401,9097946,0,25696404,73477272,-628104,10565964,44240541,50235445,0
한솔아이원스(주),114810,2017/12,,,,,,,,,,,,
한솔인티큐브(주),070590,2017/12,,,,,,,,,,,,
한양디지텍(주),078350,2017/12,76688604,58900382,-2174903,5144044,0,19262038,39638344,-2675923,9247304,43734209,26362416,0
한양이엔지(주),045100,2017/12,714004565,422699479,34480246,18869258,0,184655882,238043597,36217918,24424591,126063352,214386664,0
한일네트웍스(주),046110,2017/12,116066758,82870685,16676145,8773481,0,25056502,57814184,7159177,4960841,20228418,30277055,0
한일단조공업(주),024740,2017/12,133267253,231164009,-2129495,19934535,0,139793642,91370367,641314,9356377,142548901,58139749,0
한일사료(주),005860,2017/12,299151587,166853273,1880551,15492846,0,102322796,64530477,-856536,27581162,73697968,23855135,0
한일화학공업(주),007770,2017/12,151880210,123462660,3340388,6222724,0,33047800,90414860,6182325,5334576,53147526,85939319,0
한창산업(주),079170,2017/12,,,,,,,,,,,,
해성산업(주),034810,2017/12,,,,,,,,,,,,
해성옵틱스(주),076610,2017/12,342535059,197292558,-13013510,14429820,0,141794105,55498453,-8831578,17042468,128195554,14876000,0
헝셩그룹유한회사,900270,2017/12,200754058,278627214,32081633,136845585,0,60564853,218062361,39021751,17347215,62311643,149283101,0
현대바이오사이언스(주),048410,2017/12,31970193,49498781,1218194,4850550,0,18607939,30890842,1463684,13364368,13130475,-65896920,0
현대에이치티(주),039010,2017/12,117354961,100631143,15283577,11162948,0,40609984,60021159,17629337,9480625,17485620,51063074,0
현대정보기술(주),026180,2017/12,157432210,178481654,995014,13910720,0,128281691,50199963,2976163,4261733,116776968,-21351873,0
현우산업(주),092300,2017/12,,,,,,,,,,,,
현진소재(주),053660,2017/12,,,,,,,,,,,,
화성밸브(주),039610,2017/03,,,,,,,,,,,,
화일약품(주),061250,2017/12,,,,,,,,,,,,
휴림네트웍스(주),192410,2017/12,34493107,100378313,-3190011,10324965,0,50899028,49479286,1374839,8611267,8066336,18448807,0
휴림로봇(주),090710,2017/12,71499983,74396583,1742450,8542973,0,49790492,24606091,4369941,10950738,42760901,-17363930,0
휴마시스(주),205470,2017/12,,,,,,,,,,,,
휴젤(주),145020,2017/12,182085497,820929775,81350588,31275054,0,103009884,717919891,101924345,40187725,141534026,179160346,0
흥구석유(주),024060,2017/12,,,,,,,,,,,,
