회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
농업회사법인(주)농우바이오,054050,2017/12,87588908,229440574,8258524,4317938,0,58075081,171365493,36643511,124570696,10350114,0,131575647
뉴지랩파마(주),214870,2017/12,30603266,73353796,-9115400,37268278,0,35512116,37841680,6212530,12463630,-5986463,0,10205674
다믈멀티미디어(주),093640,2017/12,18332541,11051908,-4149205,1144129,0,6982972,4068935,7930189,2880306,-2805667,0,-8473260
대동금속(주),020400,2017/12,74709305,69386122,836993,21885,0,41775562,27610560,4686151,47333657,1607199,0,16272470
대동기어(주),008830,2017/12,113492983,183471565,71532,8895884,0,123142393,60329171,5308840,111465745,2996656,0,39315607
대봉엘에스(주),078140,2017/12,56676287,64703394,3974603,7770172,0,6807587,57895807,8104042,21249839,4768393,0,46248935
대아티아이(주),045390,2017/12,72213346,118829609,7805363,3330017,0,31993516,86836093,7625184,49063895,8721334,0,62505546
대양전기공업(주),108380,2017/12,120118833,209307609,8666932,59784282,0,43099244,166208365,11616946,90360773,10325680,0,128746087
대양제지공업(주),006580,2017/12,168407132,144476872,6049014,558991,0,63530403,80946469,6363652,119431669,8697384,0,70898798
대원미디어(주),048910,2017/12,65863620,62861502,6827052,5725595,0,10225797,52635705,11137440,44116083,-311235,0,-1995128
대원산업(주),005710,2017/12,659699891,367010224,29663463,127225761,0,122778354,244231870,25268149,131176286,31325762,0,235417157
대정화금(주),120240,2017/12,66494216,112265502,7329286,2220351,0,14044107,98221395,7677538,64558339,9017010,0,59129609
대주산업(주),003310,2017/12,85513866,84580953,2857218,3523238,0,33787624,50793328,14904941,57612036,3745694,0,25425178
대주전자재료(주),078600,2017/12,71998264,127309389,-8611906,5392778,0,74215350,53094039,12093060,97964279,2289479,0,6176583
대한광통신(주),010170,2017/12,135510913,157015673,14294584,23999172,0,59546070,97469603,13855357,64393313,16071535,0,-26534290
대한그린파워(주),060900,2017/12,32140229,29746851,-7861629,5122364,0,15727463,14019388,3550702,10278338,-6226497,0,-7861629
대한뉴팜(주),054670,2017/12,130816029,121815766,-20580842,4358000,0,70094974,51720792,56869420,60668443,13108835,0,-15032875
대한약품공업(주),023910,2017/12,144439321,184403448,24832362,13091275,0,68522855,115880593,22535231,100931530,32253817,0,112704670
대화제약(주),067080,2017/12,85802226,151609309,13541254,6741697,0,73292201,78317108,32586944,115806179,9552645,0,47031834
더이앤엠(주),089230,2017/12,13590205,62197072,-18002348,1780055,0,26305016,35892057,5552108,21407313,2556583,0,-114746543
덕산네오룩스(주),213420,2017/12,100405838,149244922,16772060,47719537,0,26762875,122482047,13851220,72523870,18396403,0,23593893
덕산하이메탈(주),077360,2017/12,45074162,173927699,1815536,26849766,0,6184216,167743482,6963039,126228757,2681109,0,161102924
덕우전자(주),263600,2017/12,109583770,108327851,13959577,16439408,0,23683770,84644081,7583744,50414123,20484540,0,53814972
데브시스터즈(주),194480,2017/12,17145132,141545883,-8419009,436401,0,2207553,139338330,27790149,38712103,-10645016,0,28380204
도이치모터스(주),067990,2017/12,933119638,355211041,5420388,41176292,0,278589304,76621737,50657429,175029692,12408586,0,39123853
동국산업(주),005160,2017/12,382352944,535654734,19349911,4767107,0,153675517,381979217,26927916,365555921,26459655,0,147641921
동국제약(주),086450,2017/12,323278620,342149243,37744404,57842074,0,70238404,271910839,151337272,120293754,47853971,0,238783604
동신건설(주),025950,2017/12,52599292,100504004,10692756,38365293,0,13368384,87135620,5403462,26103052,9479384,0,81200870
동아화성(주),041930,2017/12,133365467,134408568,5798646,4129140,0,48067941,86340627,6732166,66596039,7814453,0,72444111
동양이엔피(주),079960,2017/12,360305712,240081425,1397818,79216609,0,55392113,184689312,15848221,78447777,15985865,0,168047007
동양파일(주),228340,2017/12,88578287,159696071,8245154,48001359,0,12801858,146894214,12539657,82449583,14717483,0,68151175
동일금속(주),109860,2017/12,71114935,117013547,4132093,3669223,0,12614152,104399395,2916790,84094628,2539639,0,82686458
동일철강(주),023790,2017/12,55255470,119690785,-3911827,956581,0,78352794,41337991,4466974,84776073,342359,0,-15720944
동화기업(주),025900,2017/12,437001694,863389808,35484448,2261395,0,379761205,483628602,56387397,741418062,42462506,0,682392228
디에스티(주),033430,2017/12,22576838,53426575,3739918,1012776,0,36029073,17397502,6812091,21721247,4140570,0,-70378788
디엑스앤브이엑스(주),180400,2017/12,4670448,56975415,-3742998,36830138,0,27182518,29792897,3894765,18568488,-3249191,0,-5952110
디와이피엔에프(주),104460,2017/12,89973463,93861008,-2675744,14997254,0,39332128,54528881,7728143,31488862,3210146,0,35843001
디젠스(주),113810,2017/12,54509376,84480512,-5418655,4941948,0,52711873,31768639,7149331,58925818,-2735238,0,9274836
디케이락(주),105740,2017/12,53555421,99540146,485651,8789140,0,22397191,77142955,9741648,48387940,1792484,0,46935213
라온시큐어(주),042510,2017/12,21073046,20325288,3309444,2964273,0,4547468,15777820,9696011,7170109,3132426,0,6271041
램테크놀러지(주),171010,2017/12,23653471,51911958,860438,1109518,0,30280692,21631266,1914014,42280475,1013453,0,6034900
럭슬(주),033600,2017/12,25472189,54619376,-10189699,70327,0,37829719,16789657,1842007,47805747,-5016682,0,-1067893
로스웰인터내셔널유한회사,900260,2017/12,,,,,,,,,,,,
로체시스템즈(주),071280,2017/12,337000209,85160079,3330439,19579097,0,17824746,67335333,21073379,30633439,2090111,0,38938926
리노공업(주),058470,2017/12,141510913,246483656,40362178,60037288,0,18537507,227946149,10472830,78161967,49156999,0,220709366
마이크로로봇(주),182690,2017/12,8057153,14201398,-6275790,299251,0,3757828,10443570,3411428,8479845,-5169106,0,-3095580
매일유업(주),267980,2017/12,881178353,590951466,34745674,36752346,0,303462181,287489284,227712394,259795666,51150807,0,34745674
매일홀딩스(주),005990,2017/12,6906877,345050518,184515994,3717232,0,7908021,337142497,8514317,333389339,-1607440,0,549210563
메가스터디(주),072870,2017/12,27930404,228578480,-885500,4806536,0,17949875,210628604,10981860,165035948,-5433154,0,194708889
메가스터디교육(주),215200,2017/12,218280260,264199888,7358158,12409478,0,87724662,176475227,112974694,207040362,10614453,0,12561128
메가엠디(주),133750,2017/12,63163701,90508183,-2244041,23190259,0,31367873,59140310,38753825,55812930,-1233474,0,37369697
메디앙스(주),014100,2017/12,114389397,86697910,1560525,3357615,0,51119550,35578360,56371202,40903236,3557958,0,30656688
메디포스트(주),078160,2017/12,42249905,146918730,-1319216,8652546,0,40072873,106845856,27577348,101585191,-2381294,0,-27483266
모바일어플라이언스(주),087260,2017/12,48272893,53462805,1422656,3163019,0,26927130,26535675,6633880,17907010,2010347,0,-5575730
모트렉스(주),118990,2017/12,209489966,182561103,19260246,3781658,0,48258899,134302204,25844254,59543867,25113091,0,78907285
무림에스피(주),001810,2017/12,131709509,257121910,4697608,18288129,0,83031076,174090834,9328153,182837636,5829504,0,123600554
미래나노텍(주),095500,2017/12,165134109,243228958,2728426,39062259,0,92309475,150919483,25830521,152174566,3262388,0,78133829
미래오토스,176440,2017/12,171360738,84284790,-3405971,4383183,0,34586354,49698436,11575352,14265574,2075349,0,31387313
미스터블루(주),207760,2017/12,27377847,36543288,2263779,4271112,0,8156412,28386876,24948193,22332335,2429654,0,6103659
바디텍메드(주),206640,2017/12,45622779,102705070,-3921073,18334015,0,34195191,68509880,19975870,49277492,6589066,0,26774928
바이온(주),032980,2017/12,12395740,52735088,-5526690,3527206,0,18893447,33841641,3094117,37745196,-2229132,0,-33551378
베뉴지(주),019010,2017/12,64328989,344904371,-415765,14431681,0,143871720,201032651,29885050,244453152,3739360,0,177117396
보성파워텍(주),006910,2017/12,75383741,120799905,-9526234,8356707,0,36922642,83877262,6158299,55557788,-6527048,0,-16102993
비디아이(주),148140,2017/12,94899277,96808434,3625048,4856967,0,65136096,31672338,4232573,22166335,5651144,0,11068296
비에이치아이(주),083650,2017/12,325111461,423418136,8502800,8747214,0,308203918,115214219,22340065,251143001,19628997,0,57419793
빛샘전자(주),072950,2017/12,26628251,49777135,1643910,3480635,0,5034053,44743082,4414249,27691960,1640827,0,31449572
삼강엠앤티(주),100090,2017/12,121818686,396811974,94354099,13264681,0,227267636,169544339,12374574,348268267,-14176195,0,112955268
삼륭물산(주),014970,2017/12,37183414,87737852,2787741,7657696,0,32004084,55733768,1818370,61959353,3331722,0,45574807
삼목에스폼(주),018310,2017/12,305094738,375587972,35123305,30360092,0,53346189,322241783,28749272,261950981,44254684,0,253597985
삼보모터스(주),053700,2017/12,249909065,297482895,1086554,17667389,0,192981888,104501007,24324040,213921399,9682665,0,70268363
삼보산업(주),009620,2017/12,308682930,214150531,-10215658,232830,0,185587544,28562987,11155007,135026421,-5058883,0,9644804
삼아제약(주),009300,2017/12,61792317,167966454,5801903,9768783,0,11862537,156103917,30666138,86555757,7610609,0,133733628
삼영엠텍(주),054540,2017/12,58083069,111847015,2110992,10446275,0,28642979,83204036,7721379,60036946,1476085,0,59808756
삼영이엔씨(주),065570,2017/12,38016186,91811325,3527022,4579297,0,6376394,85434930,10584562,32679765,5580719,0,73506652
삼지전자(주),037460,2017/12,32224523,174095433,9694312,6457103,0,57266147,116829286,7846117,144695945,831548,0,32102268
삼천당제약(주),000250,2017/12,120421592,158254156,10635095,7459088,0,29877025,128377131,43756466,91857793,13666201,0,93892250
삼천리자전거(주),024950,2017/12,77516846,152740165,5414845,2906573,0,47761258,104978908,25111310,121271036,1785059,0,52349512
삼현철강(주),017480,2017/12,169208696,156426117,6280127,46262457,0,16135599,140290518,7416681,44691122,9119835,0,129184104
상신이디피(주),091580,2017/12,68576416,93199027,1011336,5347066,0,48354409,44844618,5433604,61711491,4118738,0,25095019
상신전자(주),263810,2017/12,78577126,48869764,4138191,5497271,0,18247943,30621821,4724084,14331808,5219343,0,19748842
서암기계공업(주),100660,2017/12,40848028,68604285,2294171,7450171,0,11395934,57208351,4106576,16736216,2315027,0,40339841
서울반도체(주),046890,2017/12,1039810665,1005491999,16704866,23158547,0,327471324,678020675,136722685,506024177,61680348,0,304174915
서울전자통신(주),027040,2017/12,62957787,68500033,-2288146,2822462,0,28342761,40157273,2985240,39009141,461635,0,-5975727
서호전기(주),065710,2017/12,43617806,76113311,6036110,17682008,0,16229821,59883490,10156810,21201204,12829879,0,51186711
성우전자(주),081580,2017/12,65709109,86300274,1882078,2173500,0,6337745,79962530,9393105,34129476,-1316604,0,60944880
성우테크론(주),045300,2017/12,37223014,67660529,5399701,6993456,0,26665172,40995358,2154152,36767987,4883659,0,23406620
성호전자(주),043260,2017/12,64863161,99019042,2364692,172114,0,40610827,58408215,9093196,75854529,2092268,0,21330977
세명전기공업(주),017510,2017/12,20871761,75482769,3668871,10179669,0,9651316,65831453,1618008,54679265,3957941,0,58109196
세종머티리얼즈(주),135270,2017/12,,,,,,,,,,,,
세종텔레콤(주),036630,2017/12,161140535,418572192,2871851,54141232,0,87167076,331405117,158808673,164978552,2331862,0,-40132228
소니드(주),060230,2017/12,44893095,63806190,-9146575,1069953,0,41125241,22680949,8493121,38426629,-1756889,0,-29649108
소프트캠프(주),210610,2017/12,,,,,,,,,,,,
소프트캠프(주),258790,2017/12,,,,,,,,,,,,
솔브레인홀딩스(주),036830,2017/12,644771254,778431194,52147492,173280535,0,144974482,633456712,45933443,436361551,103320192,0,502987947
스튜디오드래곤(주),253450,2017/12,255706889,438474369,18322457,31467168,0,76258943,362215426,9310539,196115063,25717448,0,25877049
시그네틱스(주),033170,2017/12,265500005,233441432,1614457,5786247,0,65865532,167575900,7693557,179678607,2759756,0,64911610
신라섬유(주),001000,2017/12,3996989,32122070,408754,211170,0,18032097,14089973,674135,30894860,537530,0,-2992334
신라에스지(주),025870,2017/12,70166992,49675575,1002133,417928,0,31688027,17987548,3355494,35785007,1546906,0,4813464
신라젠(주),215600,2017/12,13294693,299108279,-33978710,25199843,0,26703755,272404523,42107644,142038524,-28812951,0,-92576685
신성델타테크(주),065350,2017/12,175199580,209093101,2598086,3736741,0,96896859,112196242,17517705,170218569,10958296,0,90687359
신신제약(주),002800,2017/12,61731693,78886781,3729126,6678529,0,26615803,52270978,16676085,37793550,4726617,0,30235308
신원종합개발(주),017000,2017/12,193110778,151539493,14125012,12992501,0,87543376,63996117,5359352,14657299,13486540,0,10564772
신일제약(주),012790,2017/12,50941907,102521018,8198127,2262449,0,11590062,90930956,13368774,54883823,9238902,0,84381093
신화인터텍(주),056700,2017/12,160180740,192945566,-1866465,6481638,0,94742186,98203381,15765956,132559346,3135880,0,15495377
신흥에스이씨(주),243840,2017/12,108293928,128413212,6693374,21441737,0,52437790,75975423,9325228,70977974,8610115,0,41370592
쌍용정보통신(주),010280,2017/12,143511302,74541024,-5005774,25983467,0,48654244,25886780,16542997,16116872,-6558884,0,-16627631
씨비아이(주),013720,2017/12,22205941,34101559,-561231,921628,0,13695176,20406383,2448904,24461760,-219724,0,12173514
씨아이에스(주),222080,2017/12,25408673,75379623,-7263793,17145845,0,29179100,46200524,7681641,14830304,-4496431,0,22242924
씨앤지하이테크(주),264660,2017/12,75190706,33922977,8261298,11507153,0,7940253,25982725,5076073,5080126,10223597,0,20083820
씨앤티85(주),056730,2017/12,15293501,66164709,-21515322,19423739,0,33386265,32778444,4293548,20831898,341135,0,-41621140
씨제이프레시웨이(주),051500,2017/12,1797612569,882413107,-5778128,45086595,0,686059930,196353177,248140436,418918707,38979257,0,44099720
씨큐브(주),101240,2017/12,40171642,65451972,3785971,7332547,0,18432737,47019235,10982415,29007352,4966774,0,32116984
아미코젠(주),092040,2017/12,20152794,99545157,-4709465,3418077,0,4055042,95490115,9252523,73273419,-2049631,0,23251653
아비코전자(주),036010,2017/12,84082996,96051682,9209800,35721420,0,6214047,89837634,7754134,29700832,9482341,0,51477479
아이쓰리시스템(주),214430,2017/12,69607526,85514775,9358904,15740758,0,21830941,63683835,7559910,35714856,9222211,0,35965945
아이진(주),185490,2017/12,301034,30284294,-8450890,4400123,0,6530898,23753396,9390223,5457661,-9292862,0,-38361414
아이크래프트(주),052460,2017/12,90680419,57819085,2009733,13214185,0,22836633,34982452,11147955,10215811,2503628,0,30585171
아이텍(주),119830,2017/12,25847625,49137646,1512673,1517322,0,23053640,26084006,2472127,45487614,2481175,0,10279585
아진산업(주),013310,2017/12,128150279,346148746,1695825,284341,0,199421943,146726803,20789958,256260579,7687008,0,90643506
안국약품(주),001540,2017/12,178849877,201279897,7940247,22287003,0,65007257,136272640,80109330,71341098,10565921,0,119615775
알리코제약(주),260660,2017/12,71357945,57746357,3338559,5482062,0,37811019,19935338,34461262,27909379,8870890,0,15698990
알서포트(주),131370,2017/12,19642142,51646736,2029089,9728988,0,4262906,47383830,16212231,20033171,3429910,0,8423600
알에스오토메이션(주),140670,2017/12,81353849,74593840,2869794,4940916,0,35365640,39228200,9264882,22828191,3848679,0,18939243
알에프에이치아이씨(주),218410,2017/12,60031868,145958351,6017861,32480465,0,22835968,123122383,11655541,44939580,7971449,0,61287067
애니젠(주),196300,2017/12,4551873,25433671,448301,5571241,0,1533490,23900181,2058105,13695087,273915,0,-1555958
애머릿지코퍼레이션,900100,2017/12,37319589,78382331,-21399384,4635657,0,22197092,56185239,11356791,28208301,-8854346,0,-50976322
앱클론(주),174900,2017/12,3532425,20865042,-1482533,3832503,0,3472762,17392280,3554625,3302039,-1544990,0,-19278060
어보브반도체(주),102120,2017/12,103291890,90192128,-5150780,10624978,0,15801397,74390731,14366891,34375367,7934117,0,46273955
에스넷시스템(주),038680,2017/12,121733922,112586803,988507,7176248,0,52758215,59828588,10418071,21151677,2276117,0,13624702
에스디엔(주),099220,2017/12,50699381,101150327,2749613,2444755,0,50078520,51071807,10889850,68500844,2800160,0,-4822509
에스맥(주),097780,2017/12,118507794,182115953,-2306223,39013688,0,47548363,134567589,7508949,93634214,4121279,0,58187571
에스비더블유생명과학(주),151910,2017/12,31351194,80560881,-25894987,22168969,0,35311943,45248938,2001920,40995892,-16669307,0,-26276885
에스씨아이평가정보(주),036120,2017/12,39915717,20662145,993253,2368321,0,4491321,16170824,38402819,14309846,1512898,0,-998407
에스앤씨엔진그룹리미티드,900080,2017/12,,,,,,,,,,,,
에스에이치엔엘(주),050320,2017/12,15047068,5884476,-5093386,1738787,0,3573798,2310678,3148179,2472888,-971911,0,-25135814
에스엔유프리시젼(주),080000,2017/12,116215632,149727803,5746382,27361747,0,54523804,95203999,18994525,52626742,5919257,0,-23120980
에스엔케이폴리텍(주),091340,2017/12,23928430,102986513,-185900,21098598,0,43197878,59788635,2784131,64268860,2332378,0,24017218
에스와이(주),109610,2017/12,298641671,281624350,1987446,16243986,0,180047362,101576988,16030785,147602914,7152831,0,34340293
에스지씨이테크건설(주),016250,2017/12,841221413,505201217,13111089,92390942,0,340686278,164514939,33925010,110232357,25637096,0,138174956
에스지에이(주),049470,2017/12,37759225,85285137,-9228766,5073561,0,41744354,43540783,12498111,49451826,-5295902,0,-22767355
에스지에이솔루션즈(주),184230,2017/12,20466860,65460188,1475662,1372415,0,14388077,51072111,8212066,40164732,973189,0,8459240
에스지에이클라우드서비스(주),224880,2017/12,32949400,22644437,511432,2233592,0,17566999,5077438,3425325,6316107,2335626,0,71742
에스지이(주),255220,2017/12,96872891,111802418,8768706,9964479,0,83471796,28330623,21509047,62557747,12550418,0,25972441
에스케이 머티리얼즈(주),036490,2017/12,374284482,848432199,84920326,8660087,0,445306856,403125343,31961745,721309364,113884111,0,426330454
에스케이씨솔믹스(주),057500,2017/12,131738018,167796374,39094157,8700661,0,96490386,71305988,7425357,116334515,24003358,0,-85439189
에스텍(주),069510,2017/12,177710032,135295726,6376845,17664211,0,34717733,100577993,31712950,55170705,2012268,0,98306219
에스트래픽(주),234300,2017/12,114932721,94315693,8692310,28907051,0,43480364,50835329,9624925,46935310,10259009,0,25756826
에스티팜(주),237690,2017/12,202622882,382298311,45451708,70865172,0,30393063,351905248,17364781,158571584,62302128,0,171290310
에이아이비트(주),039230,2017/12,22119812,53312193,-5560925,2638082,0,35818766,17493427,2834797,8181158,4818126,0,-61621457
에이치엘비(주),028300,2017/12,22994053,108126937,-14109736,6970486,0,42033473,66093464,8953809,91568637,-6775520,0,-32492074
에이치엘비생명과학(주),067630,2017/12,16697768,58310885,5884833,5070342,0,7926904,50383982,1273727,28742849,653701,0,5961925
에이치엘비제약(주),047920,2017/12,15557535,39846376,-5446970,5369472,0,23044782,16801594,6613246,16579395,-3810149,0,-5409588
에이치엘비테라퓨틱스(주),115450,2017/12,14496915,65007372,-4997868,3039157,0,18162185,46845187,5264226,37336034,-3402148,0,-41186740
에이테크솔루션(주),071670,2017/12,163293921,151053787,-931095,192287,0,84426613,66627175,15074028,77658473,-1256538,0,53325267
에이피시스템(주),265520,2017/12,962422667,468037043,19094247,62719670,0,378541380,89495663,35910148,143576582,26165960,0,19291353
에이피에스홀딩스(주),054620,2017/12,3634412,199560642,666883448,1931152,0,18278754,181281887,4001377,135124750,-366965,0,743529450
에이피위성(주),211270,2017/12,30047518,103715771,65521,45693973,0,21663952,82051819,5113556,19910024,2721418,0,22978120
에코바이오홀딩스(주),038870,2017/12,32528833,85628571,-8323705,969092,0,38510984,47117587,4588332,29622780,5467357,0,-13668478
에코플라스틱(주),038110,2017/12,645605097,312761273,-274463,375184,0,196407176,116354097,15565462,221497213,-291949,0,91884663
에프엔에스테크(주),083500,2017/12,69420189,58060531,-10199194,7459675,0,19870287,38190244,4997287,36420470,-2526044,0,5433853
엑스큐어(주),070300,2017/12,15108650,30076421,5397642,2504889,0,2802091,27274329,8655734,3673475,-1873057,0,7519464
엔브이에이치코리아(주),067570,2017/12,374055527,298743983,10729685,46850206,0,129735859,169008124,18768289,185713656,795796,0,111657433
엔시트론(주),101400,2017/12,23273768,43713656,-7616435,155963,0,25029466,18684190,7994968,22804326,-4867480,0,-15775432
엔에이치엔한국사이버결제(주),060250,2017/12,338758488,221909829,9843524,66589795,0,115186052,106723777,24736330,81897425,19710835,0,59799057
엘비세미콘(주),061970,2017/12,131823200,236459436,7973228,23577680,0,136041992,100417445,9550975,156803502,10259428,0,42346029
엘컴텍(주),037950,2017/12,49915378,85297281,7450573,1758101,0,5404037,79893244,6267402,70706340,6006109,0,11412856
엘티씨(주),170920,2017/12,56190679,134663180,-38156,12323091,0,42228125,92435054,9526565,93440438,3324369,0,48765840
엠에프엠코리아(주),251960,2017/12,,,,,,,,,,,,
엠케이전자(주),033160,2017/12,338303574,252151545,1930822,10724863,0,131199508,120952037,10494786,143972793,5001357,0,91242525
영신금속공업(주),007530,2017/12,116841451,111199746,-20056697,940933,0,91236142,19963604,22420475,80225725,-1967962,0,13869586
영풍정밀(주),036560,2017/12,65865905,370657532,9153761,13595363,0,58989646,311667886,10925192,299356244,7471788,0,130144674
영화테크(주),265560,2017/12,50786246,58638984,5394569,10883375,0,11273673,47365311,5964329,19665184,5671950,0,31169741
예스이십사(주),053280,2017/12,439734666,198817270,-975603,6063748,0,120319763,78497507,113726552,85843723,2627805,0,38291886
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,,,,,,,,,,,,
오로라월드(주),039830,2017/12,110768325,175041550,9569547,12011930,0,83048265,91993285,18022693,113953894,11059155,0,76295124
오상자이엘(주),053980,2017/12,62355803,72334157,1534097,4596391,0,32775607,39558549,6671569,42191932,1069557,0,-12325159
오성첨단소재(주),052420,2017/12,44357524,111492707,989161,28518641,0,35148424,76344284,6810547,63397915,1006914,0,-80666365
오션브릿지(주),241790,2017/12,51481824,55403370,9037340,7790904,0,14708407,40694963,3048991,31154389,11428991,0,20113814
오스템임플란트(주),048260,2017/12,288691851,472436094,24740716,60010859,0,343882376,128553718,95681698,217057383,46171106,0,100951183
옴니시스템(주),057540,2017/12,95095317,109587673,1208403,13299677,0,47560417,62027256,12151994,59865478,2275339,0,6147526
옵티시스(주),109080,2017/12,17931058,36946312,1703708,5800089,0,3944785,33001526,4922587,10454396,2117325,0,26489521
와이더블유(주),051390,2017/12,26435740,101546389,2635172,7234976,0,31023692,70522697,3661209,47258961,4209073,0,59890188
와이아이케이(주),232140,2017/12,150503664,130729952,14127245,4011364,0,50362076,80367876,13753621,43845587,18727749,0,48111046
와이엠씨(주),155650,2017/12,145208434,220936448,15669275,31014248,0,145274151,75662298,7808156,45698532,18143078,0,48719896
와이엠티(주),251370,2017/12,47062881,86050846,2498682,9013510,0,37348091,48702755,8170156,45628043,6204292,0,23426683
와토스코리아(주),079000,2017/12,21421426,75266542,3641479,3790505,0,3048444,72218097,4043095,22583146,3537753,0,61921581
우리바이오(주),082850,2017/12,55252469,129018055,2142981,15169493,0,30273433,98744622,7070687,91860165,-12727183,0,-4460802
우리산업(주),215360,2017/12,272473269,225172590,11691582,5112555,0,126458757,98713833,22830221,84549437,17051920,0,33561769
우리산업홀딩스(주),072470,2017/12,1398171,106278642,-1141409,667619,0,6504125,99774518,2481778,100187432,-1083607,0,3225835
우리손에프앤지농업회사법인(주),073560,2017/12,82809120,158668872,9154657,7779150,0,37592489,121076383,3559477,114953408,11428746,0,44669393
우리엔터프라이즈(주),037400,2017/12,28563979,134448851,-4446289,2236312,0,37208674,97240177,7035271,121874995,501388,0,35864999
우리이앤엘(주),153490,2017/12,138621577,134317477,-37504374,13038993,0,62686582,71630895,22168236,44597148,30549,0,-14134026
우림피티에스(주),101170,2017/12,54162142,95329562,-2010089,9324789,0,10461416,84868146,7405454,59129844,-1833428,0,62174777
우수AMS(주),066590,2017/12,180312608,132630962,2508540,8125132,0,76376075,56254887,14874070,81431364,813607,0,26452050
우원개발(주),046940,2017/12,177070075,146327361,2643606,6310083,0,83343732,62983629,6381983,98788950,4994471,0,19154885
우진비앤지(주),018620,2017/12,22933553,60637891,-4190242,1339671,0,37598587,23039304,8495183,46435011,-3414310,0,8280619
원텍(주),216280,2017/12,43352446,35538063,2806635,2534413,0,18218256,17319807,20189000,9246330,4335899,0,10573462
원풍물산(주),008290,2017/12,44115323,47000227,82905,2870041,0,16792843,30207384,26832456,23928448,383908,0,-11126047
위즈코프(주),038620,2017/12,31108388,46752693,1834019,4578142,0,1755994,44996699,7187811,33980730,1419234,0,7856085
유네코(주),064510,2017/12,20232842,104903087,-1908441,623564,0,51027084,53876003,5661358,74366675,1464461,0,20844889
유니셈(주),036200,2017/12,205257408,133413327,21500017,27968252,0,42598581,90814745,33998792,34547820,31403050,0,59014787
유니슨(주),018000,2017/12,185584191,289503951,13465198,11177277,0,221767183,67736768,16246993,165948815,15785648,0,13224097
유비벨록스(주),089850,2017/12,85930798,115447636,-17457779,6766634,0,51404421,64043215,14769519,68981235,7129119,0,15709041
유아이엘(주),049520,2017/12,183466914,158133308,1345472,32229510,0,30810055,127323253,8199091,81197599,4353058,0,84976807
유진기업(주),023410,2017/12,827817372,1438477812,85186162,74745220,0,710576466,727901346,72423011,1073304608,66092336,0,265426875
이노시스(주),056090,2017/12,12561348,81685998,-5212913,8688963,0,22150428,59535570,7799685,38022466,-4115021,0,905404
이니텍(주),053350,2017/12,63790510,101725161,2733529,12174482,0,10627432,91097729,8165711,70831409,3044566,0,50637968
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,,,,,,,,,,,,
이에스산업(주),241510,2017/12,,,,,,,,,,,,
이엘케이(주),094190,2017/12,249605814,158030179,-9126545,811290,0,110504704,47525475,9710230,68605939,1457507,0,-116332577
이엠코리아(주),095190,2017/12,87220106,169523645,1161095,14056188,0,91358475,78165170,5807991,109937801,4929137,0,21534316
이원컴포텍(주),088290,2017/12,36564582,30792667,-3770231,77825,0,21368434,9424233,1104240,20304220,-688027,0,-3070621
이트론(주),096040,2017/12,15563155,53109109,-1863753,33604228,0,4383107,48726002,1694529,5318644,214267,0,-1863753
이화공영(주),001840,2017/12,210777239,84461380,1637770,14648121,0,41955452,42505927,7510959,22124907,1712196,0,21186410
이화전기공업(주),024810,2017/12,47381131,113001104,5642020,12618222,0,8814680,104186424,9032666,38835295,461044,0,1067226
인베니아(주),079950,2017/12,182181075,137894121,1175476,6897373,0,94427699,43466422,15822980,31120849,8562688,0,11927605
인선이엔티(주),060150,2017/12,74522704,276458162,-2270258,3258791,0,113067747,163390415,9207019,244853552,14494013,0,100926627
인크로스(주),216050,2017/12,35094262,124553585,8161882,10030888,0,62727336,61826249,4159129,15046394,10094527,0,18919454
인탑스(주),049070,2017/12,167660485,437926310,1660303,26500908,0,78588762,359337548,28068972,285035284,2042631,0,335784926
인포뱅크(주),039290,2017/12,79879472,65650428,1480011,12514395,0,14341652,51308776,10713727,40174391,2053582,0,30163804
인화정공(주),101930,2017/12,41818110,193588822,2167944,4221774,0,73190451,120398371,2964780,123195312,-3929993,0,70643721
잉글우드랩(주),950140,2017/12,78197408,71159503,-15678696,6027388,0,12198439,58961064,17540099,29174284,-4503056,0,-13933836
자안바이오(주),221610,2017/12,25552670,34700644,-471114,11112585,0,7569421,27131224,9857603,9725651,-1992670,0,5736323
자이글(주),234920,2017/12,82404538,88901330,5120122,6592208,0,3802618,85098712,53339513,63108949,5913449,0,39568460
재영솔루텍(주),049630,2017/12,116281302,138381080,-31864221,4367453,0,121579797,16801283,17935714,84159526,-17049651,0,-47967276
제너셈(주),217190,2017/12,27665507,44448510,-6567492,1909709,0,22854009,21594501,8120626,27021904,-3834205,0,2242182
제룡산업(주),147830,2017/12,34296565,59171858,8266439,3451899,0,6080861,53090997,5236866,17128660,3034492,0,31100524
제룡전기(주),033100,2017/12,47658363,57852594,-553025,15556678,0,8698526,49154068,6577458,30571232,-1195453,0,36931484
