회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결)
(주)구영테크,053270,2019/12,124.6,1.47,1.97,-43.49,2.37,4.05,45.39,1.33,1.69,40.32,2.64,17.49,23.26,1.13,15.51,18.24,9.61,4.8,10.58,7,1.81,90.39,188.09,78.53,543.33,40.02,-9.29,6.93
(주)국보디자인,066620,2011/12,64.53,4.63,2.02,9.87,9.58,39.07,0.71,238.18,-1.02,2571.93,15.62,34.85,46.92,1.65,8.52,11.37,15.72,13.29,21.57,1034.72,91.26,84.28,66.59,191.36,1283.83,191.36,35.39,17
(주)국보디자인,066620,2012/12,59.6,6.94,15.81,36.75,12.84,43.42,0,2003.29,-1.54,1542.73,16.51,31.84,37.13,1.38,25.04,-8.64,16.02,15.67,24.61,0,64.57,83.98,61.35,216.7,1535.05,216.7,43.1,38.65
(주)국보디자인,066620,2013/12,90.79,6.69,37.71,32.05,10.85,28.49,2.64,1539.88,-1.15,2018.69,13.88,43.6,34.61,1.48,38.38,36.95,13.45,17.76,21.24,0,73.86,86.55,94.98,172.74,1749.28,172.74,33.87,17.75
(주)국보디자인,066620,2014/12,72.78,6.2,3.21,0.06,9.47,28.97,0,1917.05,-1,2193.81,12.66,47.03,36.51,1.36,3.98,7.86,14.9,15.64,23.29,0,73.65,85.1,77.55,197.66,1982.69,197.66,40.03,15.07
(주)국보디자인,066620,2015/12,65.57,5.59,6.88,-1.59,6.61,22.03,1.33,1867.07,-0.83,832.83,9.02,51.36,37.6,1.41,0.12,9.2,13.28,13.66,56.52,0,40.38,86.72,69.36,196.06,2221.53,196.06,37.19,19.19
(주)국보디자인,066620,2016/12,77.04,5.33,12.31,-0.28,6.22,17.51,0,6455.77,-0.8,738.22,7.9,53.71,34.7,1.34,20.44,4.57,12.33,12.62,114.63,0,27.99,87.67,82.28,192.59,2318.1,192.59,39.14,18.84
(주)국보디자인,066620,2017/12,62.05,4.93,3.74,24.24,5.61,23.35,0,3543.84,-0.57,1017.16,9.25,72.18,46.62,1.68,5.15,34.38,16.98,14.33,402.51,0,36.13,83.02,65.57,220.15,2647.57,220.15,45.03,43.1
(주)국보디자인,066620,2018/12,57.12,5.46,6.48,3.99,4,15.32,0.03,382.19,-0.77,974.71,5.82,67.8,39.72,1.5,4.95,-6.06,14.77,13.35,322.41,0,34.67,85.23,61.18,229.49,2896.01,229.49,45.89,26.05
(주)국보디자인,066620,2019/12,76.46,5.93,27.12,14.92,1.59,4.31,0.26,592.26,-0.89,945.33,1.92,71.73,35.7,1.35,36.86,5.8,11.99,13.75,121.22,0,34.63,88.01,80.37,206.55,3289.7,206.55,45.16,16.28
(주)국순당,043650,2011/12,9.25,4.12,0,0,6.01,36.53,0.41,167.22,-1.46,40.35,3.86,14.3,16.71,0.64,0,0,42.79,2.99,11.34,7.84,1.51,57.21,11.8,500.27,1942.69,401.4,33.11,293.46
(주)국순당,043650,2012/12,7.22,5.21,0,0,6.3,41.32,0.57,172.69,-1.19,38.39,3.57,13.29,14.82,0.57,0,0,44.83,3.46,9.81,7.35,1.44,55.17,9.45,631.95,2094.75,515.25,35.08,372.47
(주)국순당,043650,2013/12,7.04,5.79,4,-15.99,5.84,24.58,2.06,9.21,-1.13,41.24,2.65,11.11,15.06,0.46,15.04,-16.45,42.35,2.89,8.88,6.14,1.22,57.65,12.1,733.62,2124.5,615.55,39.81,389.06
(주)국순당,043650,2014/12,7.22,3.77,-0.29,-39.31,3.83,17,0.42,9.17,-0.67,41.26,1.62,10.29,13.66,0.42,-1.25,-7.37,39.38,1.73,8.22,5.83,1.21,60.62,10.5,698.29,2150.98,590.46,39.12,263.47
(주)국순당,043650,2015/12,5.42,-4.56,-0.41,0,-3.92,-16.5,0.3,-334.84,-1.94,26.4,-1.4,8.67,8.43,0.36,-2.09,-15.7,35.41,-1.93,6.36,5.13,1.1,64.59,9.3,905.17,2163.53,766.73,39.93,351.48
(주)국순당,043650,2016/12,5.56,-3.96,-1.65,0,-6.36,-23.35,0.45,-327.25,-1.23,28.34,-2.08,7.81,8.63,0.32,-12.3,-10,39.7,-1.39,6.45,4.68,1.04,60.3,9.79,790.47,2121.96,652.43,34.96,229.28
(주)국순당,043650,2017/12,5.52,15.44,13.71,0,-1.82,-5.52,0.48,-12.28,-2.28,53.49,-0.47,7.03,12.82,0.28,1.63,-9.96,37.88,4.88,7.28,4.3,1.02,62.12,9.33,708.73,2433.16,591.98,30.73,295.3
(주)국순당,043650,2018/12,5.46,-4.84,-1.48,-127.24,-6.55,-17.56,0.68,-7.85,-1.45,28.64,-1.69,6.89,8.01,0.26,-15.86,-2.02,36.99,-1.26,8.71,4.22,0.99,63.01,10.64,618.73,2374.42,492.38,25.62,210.82
(주)국순당,043650,2019/12,16.52,-8.1,5.81,0,-4.87,-10.46,8.98,-4.32,0.15,19.02,-1.97,11.43,5.91,0.42,8.13,66.02,27.85,-2.47,11.26,6.61,1.4,72.15,23.19,232.87,2242.89,185.56,17.82,107.45
(주)국영지앤엠,006050,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국영지앤엠,006050,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국전약품,307750,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그래디언트,035080,2011/12,103.66,-2.87,44.28,0,2.43,2.32,27.18,-48.06,-2,167.68,1.34,14.1,7.75,0.65,-35.22,-4.55,34.12,-2.81,12.98,11.61,11.16,65.88,136.46,81.65,1055.26,69.75,-8.05,16.02
(주)그래디언트,035080,2012/12,67.92,2.81,-4.84,0,-0.66,-0.87,17.17,1.38,1.63,268.23,-0.4,14.93,18.79,0.6,-13.6,5.99,34.16,3.52,12.37,12.07,9.57,65.84,86.55,89.27,1276.02,76.37,-3.91,15.91
(주)그래디언트,035080,2013/12,95.87,0.81,116.02,-39.01,0.72,2.51,7.28,7.5,0.11,296.26,1.33,96.33,11.03,2.51,307.13,545.17,10.46,1.94,8.22,56.88,52.59,89.54,112.58,135.82,1302.96,126.34,16.15,14.11
(주)그래디언트,035080,2014/12,97.6,1,20.13,9.79,4.97,15.26,3.16,14.81,0,360.14,8.11,103.05,10.88,1.78,16.73,6.98,9.76,2,4.52,42.21,53.32,90.24,113.29,130.06,1451.81,120.93,13.76,22.39
(주)그래디언트,035080,2015/12,118.18,1.22,9.7,52.74,3.03,8.92,3.41,26.27,-0.04,440.43,5.09,116.26,11.41,1.76,17.06,12.82,10.96,2.87,4.43,32.35,61.52,89.04,133.09,125.25,1479.51,112.29,12.8,11.41
(주)그래디언트,035080,2016/12,136.46,-1.01,-1.57,-577.76,1.27,3.97,3.02,13.02,0.03,268.32,2.36,126.42,7.31,1.84,5.81,8.73,10.99,-14.59,4.34,30.01,67.3,89.01,146.75,123.45,1271.97,113.17,12.97,12.17
(주)그래디언트,035080,2017/12,131.53,-1.8,-12.97,0,4.24,14.15,3.48,13.33,-0.05,291.89,8.33,116.42,9.5,1.83,-13.12,-7.91,10.89,-20.37,5.08,27.68,60.89,89.11,143.09,125.96,1039.09,111.83,14.05,13.71
(주)그래디언트,035080,2018/12,142.2,-0.12,0.28,0,4,12.56,3.93,8.44,-0.06,413.48,7.6,113.11,12.57,1.9,2.61,-2.84,10.32,-2.8,7,22.57,54.76,89.68,153.28,124.21,998.69,107.78,13.59,16.54
(주)그래디언트,035080,2019/12,146.37,0.19,-1.64,0,3.31,10.18,7.52,10.13,-0.04,206.58,6.35,112.17,13.3,1.9,-4.37,-0.83,11.1,-1.6,7,27.04,33.87,88.9,165.84,123.13,961.68,114.41,12.74,14.6
(주)그리티,204020,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그리티,204020,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그리티,204020,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그리티,204020,2014/12,25.91,7.14,0,0,2.53,23.84,6.59,57.58,-0.26,2535.77,4.91,88.57,38.19,3.88,0,0,60.97,34.57,25.19,11.06,257.41,39.03,25.91,437.03,1820.11,266.65,69.36,9.95
(주)그리티,204020,2015/12,22.47,5.75,8.15,-17.53,5.44,54.5,4.9,51.77,-0.26,2129.78,10,45.42,33.45,1.91,7.82,2.56,58.61,13.51,15.36,5.32,124.07,41.39,22.47,488.68,2021.52,288.66,71.32,13.26
(주)그리티,204020,2016/12,31.07,3.12,16.13,-39.62,3.29,22.63,7.02,28.18,-0.14,1142.85,5.36,31.67,27.09,1.75,13.81,3.04,58.44,7.49,17.46,4.62,87.62,41.56,31.07,370.72,1106.34,206.41,64.18,5.46
(주)그리티,204020,2017/12,30.66,6.13,13.17,124.22,-1.86,-13.59,8.6,41.11,-0.02,1931.05,-3.19,28.51,33.77,1.82,13.87,19.13,59.56,15.18,15.49,4.04,89.35,40.44,30.66,376.79,1260.51,161.53,64.96,4.1
(주)그리티,204020,2018/12,23.91,4.03,30.7,-35.27,-0.04,-0.22,10.27,29.27,-0.08,2685.2,-0.05,24.17,24.45,1.41,37.56,-5.2,58.91,7.9,15.13,3.08,110.78,41.09,28.6,500.58,1361.94,273.4,74.47,1.46
(주)그리티,204020,2019/12,23.31,1.27,-3.76,-64.91,1.52,10.42,8.14,4.95,-0.03,599.19,2.03,15.43,19.31,1.31,-7.3,3.2,54.17,2.43,15.7,2.98,64.08,45.83,24.23,477.62,706.09,233.61,70.87,6.18
(주)그린플러스,186230,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)그린플러스,186230,2018/12,74.97,4.9,0,0,-6.98,-8.14,51.12,2.99,3.71,42,-5.08,26.63,21.53,0.73,0,0,18.42,9.49,4.8,7.36,1.42,81.58,165.54,156.21,1329.56,121.22,15.87,5.52
(주)그린플러스,186230,2019/12,46.66,5.19,13.5,13.6,-5.45,-7.62,41.21,3.03,3.59,44.61,-3.68,23.52,19.81,0.72,36.93,5.34,19.36,8.37,4.32,7.93,1.51,80.64,93.42,220.53,1513.21,186.04,29.08,27.72
(주)극동자동화,272420,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)극동자동화,272420,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)극동자동화,272420,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,80.39,8.49,41.54,-51.81,3.02,5.02,12.51,21.14,-0.27,263.93,2.38,11.04,31.53,0.93,38.31,-10.58,37.58,12.25,4.24,4.17,4.14,62.42,90.53,152.89,719.53,87.24,22.31,17.42
(주)글로벌스탠다드테크놀로지,083450,2012/12,44.42,10.81,2.38,108.99,6.55,23.84,5.61,25.45,-0.13,149.48,7.89,16.27,48.01,1.22,-6.78,56.16,38.3,20.94,10.47,4.06,4.11,61.7,49.48,197.65,830.55,89.16,29.02,54.87
(주)글로벌스탠다드테크놀로지,083450,2013/12,39.94,7.32,16.35,-16.98,3.43,13.91,6.86,46.16,-0.09,134.06,4.44,18.69,41.27,1.39,19.04,24.95,32.42,14.17,12.09,4.71,4.43,67.58,46.91,221.07,922.31,120.96,32.91,54.63
(주)글로벌스탠다드테크놀로지,083450,2014/12,31.51,8.84,11.73,33.84,7.66,35.69,5.29,60.23,-0.19,158.79,9.76,19.55,41.61,1.34,14.16,10.05,32.16,16.07,9.19,5.88,4.62,67.84,37.62,268.19,1044.51,185.45,38.51,113.29
(주)글로벌스탠다드테크놀로지,083450,2015/12,18.44,6.76,-0.4,-26.99,11.16,72.37,5.31,60.28,-0.3,138.99,13.52,18.12,46.86,1.21,-17.63,-5.27,36.1,10.26,9.05,7.36,3.94,63.9,22.97,338.59,1160.4,245.8,35.78,148.61
(주)글로벌스탠다드테크놀로지,083450,2016/12,41.95,5.11,28.29,-23.17,3.8,12.07,5.03,63.24,-0.03,133.57,3.86,19.49,39.07,1.14,52.09,7.58,36.71,7.24,7.52,5.55,3.65,63.29,47.1,211.09,1238.21,120.71,31.68,50.05
(주)글로벌스탠다드테크놀로지,083450,2017/12,27.73,9.68,14.53,278.16,5.57,37.61,3.91,212.37,-0.02,170.14,8.86,34.95,54.44,1.7,7.6,79.3,34.43,23.25,11.73,7.1,5.38,65.57,30.82,266.78,1587.44,161.51,35.36,87.97
(주)글로벌스탠다드테크놀로지,083450,2018/12,19.89,7.93,2.57,-37.1,7.83,52.9,5.03,118.58,-0.08,142.28,9.68,27.87,50.76,1.25,-5.64,-20.26,33.5,12.42,8.22,6.28,3.56,66.5,22.4,320.14,1738.77,211.68,35.78,69.04
(주)글로벌스탠다드테크놀로지,083450,2019/12,30.07,10.68,30.21,85.7,6.44,32.38,4.54,122.37,-0.01,186.83,7.92,36.11,52.25,1.39,62.81,29.56,39.44,19.83,6.41,8.34,4.37,60.56,32.37,286.47,2131.39,216.14,42.35,82.31
(주)금빛,045890,2011/12,118.99,-58.01,-28.11,0,-2.07,-1.78,44.72,-7.72,3.4,-46.14,-1.06,4.99,-18.45,0.43,-42.51,-24.64,-11.19,-59.57,2.4,1.51,1.26,111.19,148.74,104.65,357.95,62.18,2.22,10.5
(주)금빛,045890,2012/12,120.79,-8.84,-10.15,0,12.18,15.32,40.3,-1.49,2.96,16.92,8.91,5.64,7.45,0.69,-24.12,27.92,27.73,-14.7,5.12,3.52,1.65,72.27,139.1,83.68,321.8,46.03,-8.24,10.22
(주)금빛,045890,2013/12,134.86,3.27,5.84,0,3.91,5.72,45.82,1.83,3.09,53.79,3.33,6.94,21.84,0.87,3.64,22.98,28.99,6.85,6.68,5.11,2.07,71.01,139.4,73.49,340.18,46.36,-14.93,11.65
(주)금빛,045890,2014/12,137.08,1.97,5.01,-43.56,-0.47,-0.6,40.18,2.26,2.87,54.96,-0.35,6.49,21.27,0.78,6.78,-6.51,30.81,3.68,4.84,4.57,1.96,69.19,141.45,74.14,354.91,41.42,-14.68,1.79
(주)금빛,045890,2015/12,113.42,3.62,1.56,88.01,1.51,2.06,41.45,1.82,2.56,56.24,1.16,6.65,21.35,0.77,4.8,2.58,29.44,6.54,4.48,4.17,2.01,70.56,128.17,87.38,381.42,50.47,-6.28,1.67
(주)금빛,045890,2016/12,84.31,3.5,-0.15,-13.73,4.49,5.88,39.72,1.83,2.73,54.94,3.07,5.88,20.31,0.68,-6.78,-10.77,30.9,5.21,4.35,3.99,1.82,69.1,109.21,100.63,407.58,61.32,0.25,6.06
(주)금빛,045890,2017/12,88.33,-7.4,-0.97,-304,2.57,2.89,40.85,0.03,2.47,41.76,1.71,5.57,15.17,0.66,19.48,-3.64,25.85,-11.04,4.07,3.83,1.8,74.15,144.41,135.38,340.41,83.6,12.78,9.98
(주)금빛,045890,2018/12,79.76,-12.5,-6.41,0,-4.28,-4.31,38,-8.83,2,18.7,-2.22,4.02,9.99,0.5,-16.92,-27.08,5.24,-14.04,3.37,2.92,1.12,94.76,105.94,112.13,374.84,72.19,4.7,10.5
(주)금빛,045890,2019/12,217.13,-62.78,0.23,0,-13.46,-10.99,41.14,-4.07,3.64,-27.96,-7.68,3.62,-15.16,0.57,-16.21,10.33,15.07,-91.08,6.21,4.18,1.05,84.93,231.46,55.42,162.26,37.32,-29.2,6.13
(주)금오하이텍,165270,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금오하이텍,165270,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)금화피에스시,036190,2013/12,18.46,13.72,0,0,5.81,38.11,0,4840.81,-1.71,702.94,6.75,55.37,76.39,1.16,0,0,21.24,19.37,5.98,784,10.69,78.76,21.52,412.81,3920.56,411.84,47.51,12.41
(주)금화피에스시,036190,2014/12,15.47,11.28,10.58,-6.14,4.92,38.04,0,1424.85,-1.18,670.79,5.9,63.21,81.84,1.26,3.12,14.15,17.87,17.06,5.85,439.64,10.89,82.13,18.37,447.38,4438.85,444.23,45.39,40.6
(주)금화피에스시,036190,2015/12,23.11,9.61,19.58,5.86,7.14,42.17,1.22,2638.71,-0.64,633.03,8.91,78.66,81.27,1.36,31.25,24.44,16.81,16.07,5.6,385.84,10.75,83.19,26.8,352.06,4956.03,350.4,45.94,49.33
(주)금화피에스시,036190,2016/12,24.08,10.18,13.77,5.64,12.11,61.43,1.36,533.42,-0.58,512.58,13.24,78.34,63.44,1.16,19.34,-0.4,17.15,15.09,5.05,334.63,9.18,82.85,27.46,356.19,5611.35,354.14,48.41,51.69
(주)금화피에스시,036190,2017/12,22.48,9.79,7.72,-15.48,19.14,83.07,1.27,539.47,-1.12,439.51,17,68.59,48.16,0.92,9.23,-12.44,20.75,11.48,5.86,220.32,7.92,79.25,25.74,381.74,6130.28,379.24,50.37,56.22
(주)금화피에스시,036190,2018/12,16.47,16.99,13.33,96.33,14.75,82.35,2.06,431.66,-1.25,544.12,13.11,77.78,52.97,0.94,12.61,13.39,21.96,19.63,9.8,214.5,9.16,78.04,18.93,489.72,7348.29,486.58,53.96,66.66
(주)금화피에스시,036190,2019/12,16.18,13.22,7.3,-30.25,10.81,53.54,1.73,280.27,-1.26,548.61,8.04,69.81,46.68,0.77,3.37,-10.24,20.84,12.04,8.7,177.69,8.46,79.16,17.66,474.92,7980.32,471.78,51.57,82.88
(주)기가레인,049080,2013/12,61.14,11.42,0,0,10.47,16.5,35.98,5.72,2.49,63.8,8.1,11.88,24.43,0.77,0,0,21.32,17.36,5.18,8.86,1.87,78.68,96.4,138.09,781.62,110.02,11.86,56.92
(주)기가레인,049080,2014/12,43.98,8.11,7.67,-28.29,12.4,21.07,30.31,7.6,0.85,44.93,9,11.37,21.7,0.75,-18.52,0.98,18.57,11.26,6.94,8.63,1.64,81.43,74.57,129.12,853.71,94.62,7.34,31.92
(주)기가레인,049080,2015/12,86.27,-21.71,15.03,0,10,7.16,44.34,-13.79,1.3,14.21,4.06,6.96,6.36,0.43,6.62,-35.67,-17.37,-19.07,5.03,6.27,0.89,117.37,130.83,80.68,730.47,66.27,-7.22,29.72
(주)기가레인,049080,2016/12,123.63,-13.72,2.62,0,-2.16,-1.66,48.24,-4.14,2.19,26.6,-1.05,8.52,11.92,0.49,0.84,22.52,1.26,-16.29,4.7,9.45,1.04,98.74,170.38,64.8,644.54,53.86,-16.1,12.9
(주)기가레인,049080,2017/12,87.49,-0.92,16.63,0,-2.4,-2.58,36.97,1.96,2.36,36.36,-1.32,6.04,13.02,0.59,56.78,32.72,17.39,-1.88,6.21,6.24,1.43,82.61,104.84,93.25,358.31,61.93,-2.88,9.53
(주)기가레인,049080,2018/12,117.16,-17.34,-1.38,0,-5.16,-5.82,38.34,-0.71,2.27,26.7,-3.59,5.04,8.4,0.69,34.39,24.61,15.01,-27.86,4.51,4.05,2,84.99,161.25,121.04,266.32,74.65,9.44,8.13
(주)기가레인,049080,2019/12,222.15,-63.3,-34.23,0,-1.24,-1,53.85,-8.09,3.02,-36.07,-0.76,2.84,-14.25,0.49,-38.15,-41.68,-17.43,-95.33,2.39,2.65,1.39,117.43,319.74,96.45,105.25,68.18,-1.88,9.39
(주)기산텔레콤,035460,2011/12,124.75,-18.41,-10.87,0,-2.17,-2.73,38.33,-3.73,2.73,-28.51,-1.66,9.16,-4.53,0.72,-14.66,-36.67,10.87,-31.86,3.46,3.45,4.67,89.13,154.54,131.22,421.96,86.83,15.3,11.32
(주)기산텔레콤,035460,2012/12,115.74,-2.53,-15.1,0,5.78,10.29,31.15,0.71,2.3,515.09,5.86,10.37,15.83,0.93,0.26,13.15,17.87,-2.03,4.9,4.64,9.16,82.13,132.37,152.48,408.56,116.13,26.14,38.57
(주)기산텔레콤,035460,2013/12,97.56,4.94,7.61,0,6.58,12.36,18.29,4.99,0.9,756.88,6.63,11.08,19.57,1.05,14.52,6.93,21.66,10.89,3.71,5.59,34.94,78.34,115.82,178.79,468.25,136.26,35.62,37.93
(주)기산텔레콤,035460,2014/12,87.92,3.68,-0.96,-27.46,-1.96,-3.69,19.2,2.53,0.24,586.09,-1.87,10.39,16.97,0.95,1.79,-6.23,20.47,7.2,2.74,4.01,34.67,79.53,102.7,191.51,494.07,126.49,39.69,41.03
(주)기산텔레콤,035460,2015/12,61.48,2.13,-2.61,-40.97,5.08,12,16.16,2.72,0.49,689.9,5.33,11.1,18.03,1.03,-0.58,6.98,16.94,3.95,3.38,3.97,37.38,83.06,79.87,248.11,539.83,178.12,50.62,84.5
(주)기산텔레콤,035460,2016/12,76.67,-4.46,-2.37,-270.32,5.87,10.12,18.7,-5.83,0.33,469.98,4.68,8.17,11.05,0.79,-2.36,-25.77,16.48,-6.62,2.65,3.33,27.64,83.52,86.13,205.92,502.68,149.19,43.63,50.24
(주)기산텔레콤,035460,2017/12,72.01,-8.73,-5.49,0,-1.16,-2.09,0,-6.37,0.38,264.18,-1.05,8.71,7.55,0.88,-7.29,7.26,14.33,-13.79,3.24,3.29,28.83,85.67,100.44,231.57,444.91,147.39,47.27,61.54
(주)기산텔레콤,035460,2018/12,63.36,-5.9,-19.9,0,-3.53,-8.12,18.91,-5.52,0.58,412.38,-3.55,7.74,12.28,0.89,-20.25,-11.06,16.2,-10.68,3.69,2.78,28.66,83.8,77.56,232.14,398.78,135.14,47.15,37.91
(주)기산텔레콤,035460,2019/12,65.57,5.22,18.88,0,2.7,5.64,25.79,6.63,0.64,153.45,2.71,9.2,21.13,1.09,5.41,18.8,21.45,10.87,5.41,3.39,12.03,78.55,92.53,215.66,439.5,127.08,39.39,63.11
(주)까스텔바작,308100,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)까스텔바작,308100,2017/12,23.72,7.55,1.76,0,-0.42,-2.7,0,95.82,0.16,628.38,-0.54,84.15,23.47,1.31,10.87,150.26,67.31,13.04,24.65,2.54,30.38,32.69,25.03,389.51,5191.13,105.01,54.92,34.12
(주)까스텔바작,308100,2018/12,22.66,12.14,22.13,76.44,9.27,51.95,0,999999999,-0.01,980.91,10.8,46.17,27.19,1.28,31.09,9.74,63.15,19.56,18.57,2.64,39.96,36.85,26.25,441.99,2092.89,196.75,61.37,98.13
(주)까스텔바작,308100,2019/12,12.95,8.44,12.29,-38.74,7.83,51.68,1.19,214.89,-0.04,631.35,7.16,25.83,17.97,0.97,5.29,-11.9,61.6,9.85,15.99,2.26,34.4,38.4,16.08,666.58,2324.74,292.61,63.22,152.27
(주)나노,187790,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)나노,187790,2015/12,91.52,-30.07,0,0,-54.66,-28.76,39.88,-4.06,4.38,0.73,-16.43,12.57,0.31,0.3,0,0,0.06,-25.14,1.4,1.5,0.68,99.94,133.23,127.5,1458.25,76.61,10.79,8.23
(주)나노,187790,2016/12,114.08,-50.63,-16.14,0,-16.96,-16.63,41.24,-5.47,3.68,-18.71,-9.79,18.18,-9.74,0.53,-31.1,61.11,-3.86,-76.14,2.99,2.69,1.06,103.86,143.13,87.6,834.04,46.86,-5.82,8.71
(주)나노,187790,2017/12,84.22,0.12,9.75,0,-1.05,-1.64,33.67,0.96,2.28,29.51,-0.84,21.34,13.49,0.84,24.86,51.72,14.18,-0.15,6.79,3.96,1.58,85.82,103.94,113.23,907.76,57.73,5.47,12.68
(주)나노,187790,2018/12,70.85,-0.57,18.22,0,1.37,2.3,25.68,1.22,1.99,31.64,1.04,10.34,12.76,0.82,19.37,12.11,13.34,-1.8,7.2,3.69,1.71,86.66,82.06,121.32,391.2,65.79,8.3,18.05
(주)나노,187790,2019/12,69.57,-0.41,7.28,0,5.06,6.89,31.17,-0.54,1.93,44.92,3.21,5.94,15.41,0.66,-3.85,-10.07,9.78,0.95,6.09,3.28,1.5,90.22,87.26,113.91,390.8,63.88,5.17,20.69
(주)나노브릭,286750,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)나노브릭,286750,2017/12,1512.04,-63.02,0,0,-5.58,-1.9,66.87,-1.69,11.01,0.58,-1.82,1.78,0.36,0.33,0,0,7.6,-544.61,7.13,4.92,0.53,92.4,2396.84,21.47,21.88,10.51,-47.55,1.58
(주)나노브릭,286750,2018/12,706.3,11.96,-1.35,0,-5.22,-2.27,75.57,-1.13,11.06,37.5,-2.07,2.14,26.68,0.39,101.24,20.11,20.58,76.09,9.64,5.12,0.59,79.42,1086.75,44.57,45.41,29.79,-32.99,17.01
(주)나노브릭,286750,2019/12,61.67,-10.04,35.73,0,-11.66,-8.72,27.14,-3.38,4.23,26.87,-3.69,1.96,13.22,0.36,144.14,8.2,24.44,-9.96,4,4.43,0.62,75.56,73.51,134.24,310.3,112.22,12.17,10.38
(주)나노신소재,121600,2011/12,16.37,14,46.84,-32.98,5.59,12.6,15.63,9.69,0.33,56.13,2.56,10.65,16.71,0.55,65.38,20.34,43.83,11.15,5.88,1.58,1.61,56.17,25.54,493.78,1609.29,212.11,51.33,83.9
