회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
(주)부방,014470,2019/12,5610972,223913219,-10464858,11391068,0,14695304,209217916,2223307,210519036,1270624,0,72779580
(주)뷰웍스,100120,2019/12,125452626,181258083,23774540,47641193,0,17213969,164044114,39570721,62629241,26326144,0,154727262
(주)브리지텍,064480,2019/12,35589607,42299688,-3174465,8864201,0,9374465,32925223,4376360,20780726,-3932394,0,28427765
(주)브이원텍,251630,2019/12,26109076,86929602,6599481,13165652,0,5569606,81359996,4241594,24489470,4759004,0,50735244
(주)브이티지엠피,018290,2019/12,64608809,122122968,3868113,13159416,0,59898272,62224697,9394170,53133224,6243553,0,8450424
(주)블루베리엔에프티,044480,2019/12,11521976,79064180,-366992,27651308,0,34338777,44725403,2160996,40568539,633067,0,2403600
(주)블루콤,033560,2019/12,27278673,187309440,3913440,5175555,0,8019212,179290228,10216137,155421427,-6853388,0,144919986
(주)비덴트,121800,2019/12,17944734,327294551,-7154750,13866341,0,77414587,249879963,7705514,281007919,-1341494,0,87469463
(주)비보존헬스케어,082800,2019/12,43901057,163766641,-26832347,57330916,0,54554159,109212481,3967332,19141632,1218300,0,-103953699
(주)비씨월드제약,200780,2019/12,52238453,129191709,-1552776,1382441,0,43241855,85949854,17991570,96901910,-188370,0,49169817
(주)비아트론,141000,2019/12,48924013,149896945,4735368,12965973,0,16755558,133141386,6925134,61951182,4031823,0,84310309
(주)비에이치,090460,2019/12,351927255,375115601,33521388,43089266,0,135196699,239918902,13466906,126680586,32647961,0,214533342
(주)비엔지티,032790,2019/12,16099696,34683547,-17778939,2846038,0,11491628,23191919,4050390,21679928,720910,0,-53083323
(주)비엘,142760,2019/12,14422363,83609474,-28113589,9148504,0,47541427,36068047,8975678,68721193,-7027630,0,-86583913
(주)비엘팜텍,065170,2019/12,37321138,62066019,-9276029,17755966,0,10309587,51756432,21516562,31398604,570906,0,-39467951
(주)비엠티,086670,2019/12,74362153,117691092,5242645,1973144,0,47112693,70578399,13178509,47534118,6497754,0,42831719
(주)비올,335890,2019/12,,,,,,,,,,,,
(주)비즈니스온커뮤니케이션,138580,2019/12,15677354,64059044,4411014,31072484,0,26787749,37271296,9481125,4676466,6196229,0,14173755
(주)비츠로셀,082920,2019/12,129410384,163352810,19150919,10395886,0,21994569,141358241,9744524,91904245,24381244,0,113871111
(주)비츠로시스,054220,2019/03,31266242,18700996,-116387168,5705,0,118228754,-99527757,21128356,13311663,-22155087,0,-162568317
(주)비츠로테크,042370,2019/12,30787116,116863287,891091,3009336,0,32589664,84273623,6132305,99869266,2286889,0,20477433
(주)비케이홀딩스,050090,2019/12,13301419,43938679,-1963153,17602183,0,16649594,27289085,1901927,8520882,201373,0,-62716905
(주)비투엔,307870,2019/12,,,,,,,,,,,,
(주)비트컴퓨터,032850,2019/12,37165111,61549147,6173649,1953356,0,13311557,48237590,4612185,38844028,6123923,0,28589341
(주)비피도,238200,2019/12,13009644,48239213,1626678,2057703,0,1894272,46344942,4020904,30209053,1436365,0,20057971
(주)빅솔론,093190,2019/12,74852401,159183608,9353965,15090461,0,14123251,145060356,9003837,45329160,9598944,0,146932222
(주)빅텍,065450,2019/12,48979452,93617772,1979785,13594293,0,53528500,40089273,4853852,35110196,2610386,0,18069775
(주)사람인에이치알,143240,2019/12,67733872,124432598,23876775,4246716,0,16915790,107516808,41174475,58410057,26559397,0,68122617
(주)삼기,122350,2019/12,291623432,413977125,6390188,7421330,0,259924300,154052825,25996482,286164542,9690025,0,94566239
(주)삼보판지,023600,2019/12,139868908,279029521,5014100,6637484,0,49456492,229573029,16294103,240699511,6787626,0,212188488
(주)삼양옵틱스,225190,2019/12,63594654,49355040,13502518,8427770,0,9585729,39769312,12903348,19097612,15894200,0,29215187
(주)삼일,032280,2019/12,96146134,98674478,3303350,7764,0,33806155,64868323,7059740,82719115,2498645,0,34170692
(주)삼일기업공사,002290,2019/12,76264881,69829145,3290112,47634759,0,11006675,58822470,3467795,8533803,3633753,0,52622470
(주)삼진,032750,2019/12,128634279,83846723,8185116,10004942,0,14234202,69612521,8210347,42864793,8506391,0,66612521
(주)삼진엘앤디,054090,2019/12,83754159,135635910,5727459,13181533,0,43904716,91731193,13223552,73998046,1661924,0,32270981
(주)삼표시멘트,038500,2019/12,587272635,1111648259,17283537,54024246,0,509348231,602300027,51739073,909997779,35182986,0,323275381
(주)삼화네트웍스,046390,2019/12,54011359,43473520,1474323,8191814,0,7799955,35673565,1870046,21631156,937843,0,7576410
(주)상보,027580,2019/12,51309586,95629081,-11048684,8800119,0,56750925,38878157,10439158,31980823,-5643483,0,-56681879
(주)상상인,038540,2019/12,146837343,256168217,85571876,7072023,0,45338962,210829255,12818394,209190260,73893834,0,160759998
(주)상상인인더스트리,101000,2019/12,32880655,47873562,-8048718,1488568,0,23167887,24705675,4256615,10397172,-946045,0,-48708868
(주)상아프론테크,089980,2019/12,126278228,205523488,12436541,4671422,0,61784360,143739128,19598894,112749236,6703197,0,93633367
(주)상지카일룸,042940,2019/12,60056755,127316138,-4305143,2094618,0,81057949,46258189,8846052,71673430,-2390986,0,-30918075
(주)새로닉스,042600,2019/12,62819666,82175279,352818,6373162,0,26346468,55828811,7053350,58916899,497252,0,45625666
(주)서남,294630,2019/12,1413311,10526328,-4220254,1835687,0,4546378,5979950,2873515,5950945,-4416062,0,-46827550
(주)서린바이오사이언스,038070,2019/12,50515306,77969175,8313596,4102689,0,19012974,58956201,9985933,36238323,1880224,0,39498928
(주)서부티엔디,006730,2019/12,127936628,1811212318,47094,11239091,0,1138808621,672403697,24087220,1699234533,14439054,0,429792702
(주)서산,079650,2019/12,24150444,40675572,138652,4527632,0,3103679,37571893,2798575,29233447,-526687,0,34929616
(주)서연탑메탈,019770,2019/12,132941026,121602268,-250223,1752333,0,55860098,65742170,-5030088,56614991,11295767,0,50142622
(주)서울리거,043710,2019/12,51295104,67528056,-6359212,9426274,0,14966021,52562036,5983417,37714906,-3569981,0,-11633711
(주)서울옥션,063170,2019/12,20606204,144624112,-6587779,11592792,0,90935092,53689020,9419359,62383226,-3152571,0,12045128
(주)서울제약,018680,2019/12,53950359,70890348,-1869378,7665368,0,42439805,28450543,26941249,45671688,3662972,0,-9150901
(주)서원인텍,093920,2019/12,138911043,167091569,7098443,20955606,0,19630798,147460771,6524199,47348226,866086,0,127655800
(주)서전기전,189860,2019/12,61071315,56704266,1336274,2395592,0,18940503,37763763,10315777,30452469,1074529,0,28160609
(주)서진시스템,178320,2019/12,72551406,253117440,9581343,15664749,0,86186634,166930806,13614044,87516109,2444034,0,28226804
(주)서진오토모티브,122690,2019/12,134130599,220013870,-16479737,141603,0,153407238,66606631,12952675,172526810,-7451639,0,13096649
(주)서플러스글로벌,140070,2019/12,92802567,171105016,2460792,14581668,0,47469748,123635268,11947335,53771983,2636902,0,91288168
(주)서한,011370,2019/12,548055256,469386259,9848609,27702207,0,167286404,302099855,24401320,90282191,24032013,0,256333126
(주)서희건설,035890,2019/12,1216979059,862840495,63998782,165001216,0,461418690,401421805,61151706,230637936,115299745,0,203595842
(주)선광,003100,2019/12,74492370,426912383,2447723,555289,0,107409628,319502756,9801304,406203921,17958278,0,267612104
(주)선익시스템,171090,2019/12,87328757,119598938,7163682,14995848,0,28646209,90952729,11610493,42178381,11509294,0,41060822
(주)성광벤드,014620,2019/12,188790840,469901965,9392350,41152009,0,38981788,430920177,25269079,243357816,9097646,0,422617097
(주)성도이엔지,037350,2019/12,496579444,357648351,-64418428,30892646,0,251359344,106289007,10225789,174947888,21264338,0,82255714
