회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원),금융비용(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]총자본순이익률(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]   비유동자산(*)(IFRS연결)
(주)앤씨앤,092600,2011/12,,,,,,,,,,,,
(주)앤씨앤,092600,2012/12,53108560,77728028,3193011,5171181,0,10085087,67642941,4.11,0,67025,22314783,24325160
(주)앤씨앤,092600,2013/12,36693560,57554674,-18609825,5119663,0,9056617,48498057,-27.51,0,-11937390,17196087,16500386
(주)앤씨앤,092600,2014/12,35866618,56150455,-1907109,8296769,0,9271730,46878725,-3.35,0,-2695265,16486335,16820481
(주)앤씨앤,092600,2015/12,63184945,67503519,8376090,10240144,0,11920076,55583444,13.55,0,7944688,16461274,21143716
(주)앤씨앤,092600,2016/12,64056482,65331021,810604,7542546,0,9407628,55923393,1.22,-116.21,-1287951,23636557,15914647
(주)앤씨앤,092600,2017/12,53399310,60379404,-8961209,7016683,0,12261856,48117548,-14.26,0,-10871793,28053383,17366906
(주)앤씨앤,092600,2018/12,58778225,54329936,-15703251,12234603,0,21497866,32832070,-27.38,0,-16457101,29318345,18178416
(주)앤씨앤,092600,2019/12,78473813,71516824,-6859587,13281213,0,30284359,41232465,-10.9,0,-11575996,31443505,25012332
(주)앱코,129890,2016/12,,,,,,,,,,,,
(주)앱코,129890,2017/12,,,,,,,,,,,,
(주)앱코,129890,2018/12,,,,,,,,,,,,
(주)앱코,129890,2019/12,84270937,57179957,3474389,6702327,0,46967242,10212715,6.08,0,5486883,13498523,20490840
(주)야스,255440,2011/12,,,,,,,,,,,,
(주)야스,255440,2012/12,,,,,,,,,,,,
(주)야스,255440,2013/12,,,,,,,,,,,,
(주)야스,255440,2014/12,,,,,,,,,,,,
(주)야스,255440,2015/12,,,,,,,,,,,,
(주)야스,255440,2016/12,,,,,,,,,,,,
(주)야스,255440,2017/12,86546664,126152861,16240812,6800326,0,19479936,106672924,12.87,0,17754370,9720201,33342554
(주)야스,255440,2018/12,184507976,236578169,36026981,1567178,0,96233395,140344773,19.86,148.99,44207292,16098668,44724079
(주)야스,255440,2019/12,86853451,214004929,16318268,1432089,0,63370902,150634027,7.24,-71.62,12545715,11120272,62690145
(주)양지사,030960,2011/06,,,,,,,,,,,,
(주)양지사,030960,2012/06,,,,,,,,,,,,
(주)양지사,030960,2013/06,,,,,,,,,,,,
(주)양지사,030960,2014/06,,,,,,,,,,,,
(주)양지사,030960,2015/06,,,,,,,,,,,,
(주)양지사,030960,2016/06,,,,,,,,,,,,
(주)양지사,030960,2017/06,,,,,,,,,,,,
(주)양지사,030960,2018/06,,,,,,,,,,,,
(주)양지사,030960,2019/06,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2012/12,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2013/12,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2014/12,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2015/12,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2016/12,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2017/12,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2018/12,,,,,,,,,,,,
(주)어스앤에어로스페이스,263540,2019/12,,,,,,,,,,,,
(주)얼라인드제네틱스,238120,2015/12,4095688,6858834,-261356,3239918,0,796040,6062794,,,-357402,3013023,1060948
(주)얼라인드제네틱스,238120,2016/12,4711534,25860714,-1555620,9308889,0,1678079,24182635,-6.02,0,-1596922,4116175,1509952
(주)얼라인드제네틱스,238120,2017/12,5636108,24307065,-1754366,7405383,0,1666845,22640220,-6.99,0,-1541047,5140305,2017801
(주)얼라인드제네틱스,238120,2018/12,5675117,23000867,-1588097,2866120,0,2112790,20888077,-6.71,0,-1923886,5280243,5567161
(주)얼라인드제네틱스,238120,2019/12,7793683,24619170,116738,4897966,0,3652665,20966505,0.49,0,-398924,5011314,7324796
(주)에너토크,019990,2011/12,,,,,,,,,,,,
(주)에너토크,019990,2012/12,,,,,,,,,,,,
(주)에너토크,019990,2013/12,,,,,,,,,,,,
(주)에너토크,019990,2014/12,,,,,,,,,,,,
(주)에너토크,019990,2015/12,,,,,,,,,,,,
(주)에너토크,019990,2016/12,26023692,42870809,1971675,5290378,0,2155875,40714934,4.6,0,2092001,5570349,16678196
(주)에너토크,019990,2017/12,24468473,42508123,400112,4130096,0,1586392,40921731,0.94,-85.63,300591,6187408,18080200
(주)에너토크,019990,2018/12,23055729,43548601,1333555,3098600,0,2311095,41237505,3.1,382.35,1449910,5509173,21167844
(주)에너토크,019990,2019/12,23483475,42867117,488724,4509478,0,2806740,40060377,1.13,-84.8,220375,6271482,22996048
(주)에스디생명공학,217480,2015/12,74634006,42159897,18286571,10197620,0,11750576,30409321,,,26515647,17553796,13695459
(주)에스디생명공학,217480,2016/12,104692209,68592467,22451711,14455408,0,14100796,54491671,32.73,0,28081047,37299641,21289227
(주)에스디생명공학,217480,2017/12,127402379,128073431,13459906,8710116,0,22081749,105991682,13.69,-30.78,19437157,49904392,49911030
(주)에스디생명공학,217480,2018/12,156623550,150157174,6059405,10019405,0,36358015,113799159,4.36,-46.78,10345380,65553320,51071002
(주)에스디생명공학,217480,2019/12,156259210,137235392,-19628121,10119311,0,41025206,96210187,-13.66,-258.6,-16407848,67121994,59897604
(주)에스디시스템,121890,2011/12,,,,,,,,,,,,
(주)에스디시스템,121890,2012/12,,,,,,,,,,,,
(주)에스디시스템,121890,2013/12,,,,,,,,,,,,
(주)에스디시스템,121890,2014/12,,,,,,,,,,,,
(주)에스디시스템,121890,2015/12,,,,,,,,,,,,
(주)에스디시스템,121890,2016/12,,,,,,,,,,,,
(주)에스디시스템,121890,2017/12,,,,,,,,,,,,
(주)에스디시스템,121890,2018/12,,,,,,,,,,,,
(주)에스디시스템,121890,2019/12,,,,,,,,,,,,
(주)에스비에스콘텐츠허브,046140,2011/12,200694022,165574497,22392291,44920361,0,57265674,108308824,13.52,0,28360671,8348806,52780623
(주)에스비에스콘텐츠허브,046140,2012/12,193515017,172338241,23090640,50745634,0,43522579,128815662,13.4,0,27817473,12495909,62754411
(주)에스비에스콘텐츠허브,046140,2013/12,197205407,203084253,24655521,63366255,0,51865139,151219114,13.13,1.37,28199263,8679005,57358503
(주)에스비에스콘텐츠허브,046140,2014/12,198639567,220630106,8771236,78278555,0,65156395,155473711,4.14,-53.17,13206743,7102030,51063412
(주)에스비에스콘텐츠허브,046140,2015/12,215442747,223891016,6073139,56440353,0,67539172,156351844,2.73,-14.57,11282617,6599945,46822535
(주)에스비에스콘텐츠허브,046140,2016/12,257673244,239635541,3120400,59380409,0,83750477,155885064,1.35,26.81,14307966,7189657,42561351
(주)에스비에스콘텐츠허브,046140,2017/12,197964758,211510721,-6068056,58395674,0,63133700,148377020,-2.69,-99.06,134745,11859274,48256943
(주)에스비에스콘텐츠허브,046140,2018/12,159763051,212504969,8253858,80916186,0,56408949,156096020,3.89,2292.48,3223754,4231931,50428866
(주)에스비에스콘텐츠허브,046140,2019/12,162067187,197100484,554786,68132194,0,41843188,155257296,0.27,-40.31,1924267,5746434,38538465
(주)에스씨디,042110,2011/12,,,,,,,,,,,,
(주)에스씨디,042110,2012/12,,,,,,,,,,,,
(주)에스씨디,042110,2013/12,,,,,,,,,,,,
(주)에스씨디,042110,2014/12,,,,,,,,,,,,
(주)에스씨디,042110,2015/12,122555787,110854905,11593741,6263801,0,22929834,87925071,10.46,0,11288504,9239182,39819166
(주)에스씨디,042110,2016/12,134535550,118406948,7014428,6897699,0,24070155,94336794,6.12,-13.49,9765189,10223425,37963263
(주)에스씨디,042110,2017/12,146294275,120553513,3463529,7881413,0,23271773,97281740,2.9,-21.39,7676352,10686261,42113831
(주)에스씨디,042110,2018/12,159268818,129128866,7824016,16897126,0,26674612,102454253,6.27,-35.68,4937507,11829702,36665436
(주)에스씨디,042110,2019/12,174946389,139154002,-992106,39872031,0,38474981,100679022,-0.74,-29.56,3477841,13395010,43597305
(주)에스아이리소스,065420,2011/12,45974059,54084154,-243321,1863785,0,23639000,30445154,-0.45,0,2853562,15293549,34336756
(주)에스아이리소스,065420,2012/12,42353488,51080770,-733095,3788139,0,21268008,29812762,-1.39,-89.88,288687,16266736,37831689
(주)에스아이리소스,065420,2013/12,38128120,49379847,222152,2171290,0,19936684,29443164,0.44,721.31,2371024,11241723,37219804
(주)에스아이리소스,065420,2014/12,37185028,35087844,-16124213,2876075,0,19686379,15401466,-38.18,-46.48,1269072,11179322,20107699
(주)에스아이리소스,065420,2015/12,28232846,28186692,-1093207,11553592,0,10737567,17449125,-3.46,29.02,1637417,7713105,9884139
(주)에스아이리소스,065420,2016/12,25212000,32219662,-480876,2744369,0,17718099,14501563,-1.59,-337.59,-3890260,9931088,16835307
(주)에스아이리소스,065420,2017/12,33368170,29671701,-675459,5714395,0,13737702,15933998,-2.18,0,733521,8270340,13569854
(주)에스아이리소스,065420,2018/12,28204423,28831411,-1929241,2129758,0,10471406,18360006,-6.6,-108.75,-64210,9092038,12866289
(주)에스아이리소스,065420,2019/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2011/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2012/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2013/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2014/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2015/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2016/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2017/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2018/12,,,,,,,,,,,,
(주)에스앤더블류,103230,2019/12,,,,,,,,,,,,
(주)에스앤디,260970,2011/12,,,,,,,,,,,,
(주)에스앤디,260970,2012/12,,,,,,,,,,,,
(주)에스앤디,260970,2013/12,,,,,,,,,,,,
(주)에스앤디,260970,2014/12,,,,,,,,,,,,
(주)에스앤디,260970,2015/12,,,,,,,,,,,,
(주)에스앤디,260970,2016/12,,,,,,,,,,,,
(주)에스앤디,260970,2017/12,,,,,,,,,,,,
(주)에스앤디,260970,2018/12,,,,,,,,,,,,
(주)에스앤디,260970,2019/12,,,,,,,,,,,,
(주)에스앤에스텍,101490,2011/12,51020273,131192786,2583300,11163126,0,65318522,65874264,2.36,14.12,5259748,9384169,92422032
(주)에스앤에스텍,101490,2012/12,51816919,134403705,-4346399,20405631,0,72372175,62031530,-3.27,0,-595219,10164659,90349416
(주)에스앤에스텍,101490,2013/12,68041854,128650209,-10564485,12514032,0,75249841,53400368,-8.03,0,-1602855,11530409,93112924
(주)에스앤에스텍,101490,2014/12,45730574,86299417,-4667988,8659878,0,37113851,49185566,-4.34,0,6696713,8618934,60967907
(주)에스앤에스텍,101490,2015/12,,,,,,,,,,,,
(주)에스앤에스텍,101490,2016/12,,,,,,,,,,,,
(주)에스앤에스텍,101490,2017/12,,,,,,,,,,,,
(주)에스앤에스텍,101490,2018/12,,,,,,,,,,,,
(주)에스앤에스텍,101490,2019/12,,,,,,,,,,,,
(주)에스에너지,095910,2011/12,195326879,152988034,-476041,28037535,0,89334517,63653517,-0.37,-86.82,1553867,12113802,48664049
(주)에스에너지,095910,2012/12,225361171,167821602,10098702,32804736,0,93348563,74473040,6.3,1101.17,18664588,17337574,44424042
(주)에스에너지,095910,2013/12,268744747,186533788,8731513,47021491,0,105173881,81359907,4.93,-34.08,12303733,19641029,73589950
(주)에스에너지,095910,2014/12,273413971,223973693,2942473,45673796,0,140742180,83231514,1.43,-51.23,6000326,22629131,72943807
(주)에스에너지,095910,2015/12,313049193,279520612,3182233,46391291,0,191046249,88474363,1.26,-7.24,5565775,20655349,101052470
(주)에스에너지,095910,2016/12,304638920,345540954,2965794,29797388,0,251828986,93711968,0.95,9.22,6078887,25744018,169881963
(주)에스에너지,095910,2017/12,231105250,301905196,-2778448,34224484,0,199879857,102025339,-0.86,25.36,7620670,26740474,113209470
(주)에스에너지,095910,2018/12,165548046,320447393,-12377711,31013920,0,197420456,123026937,-3.98,-120.23,-1541794,28640944,74803018
(주)에스에너지,095910,2019/12,216932737,327670045,-7226107,30036860,0,208855239,118814806,-2.23,0,1381968,33618709,87372734
(주)에스에스알,275630,2017/12,,,,,,,,,,,,
(주)에스에스알,275630,2018/12,,,,,,,,,,,,
(주)에스에스알,275630,2019/12,,,,,,,,,,,,
(주)에스에이엠티,031330,2011/12,969528355,243433800,11075076,3899896,0,201022640,42411160,4.78,-84.89,23082965,17835722,49344607
(주)에스에이엠티,031330,2012/12,1024177007,224389894,10338305,2258387,0,170395554,53994340,4.42,10.12,25420050,16723205,46923034
(주)에스에이엠티,031330,2013/12,1022798914,243734370,14197094,13014218,0,174945875,68788495,6.07,3.18,26229436,18770126,47102047
(주)에스에이엠티,031330,2014/12,983166045,239185009,-3350120,5224928,0,175709043,63475966,-1.39,0,-4041569,53153866,61756486
(주)에스에이엠티,031330,2015/12,1059342878,243387665,33785563,867101,0,137944862,105442803,14,0,36842607,15198529,75802773
(주)에스에이엠티,031330,2016/12,1063479333,282323482,38647295,1444907,0,112540367,169783115,14.7,-22.54,28536926,25260818,80925246
(주)에스에이엠티,031330,2017/12,1212024348,285611568,29462675,5489343,0,93130560,192481008,10.38,19.82,34192184,18705841,88897069
(주)에스에이엠티,031330,2018/12,1176014835,321534151,31851157,1303838,0,107384968,214149183,10.49,-0.95,33867003,19598978,103905011
(주)에스에이엠티,031330,2019/12,1213833610,285718635,37593122,3011845,0,47417913,238300721,12.38,-0.47,33707935,17358728,112642916
(주)에스에이티,060540,2011/12,31641818,55047596,-135053,9715774,0,25450567,29597029,-0.24,138.72,1239423,5502184,36679044
(주)에스에이티,060540,2012/12,16595080,52372813,5445147,9989428,0,15317975,37054839,10.14,0,-1152536,4686617,33647510
(주)에스에이티,060540,2013/12,7626719,49563802,-3132140,6287692,0,13968170,35595632,-6.15,0,-2023241,4719138,34107100
(주)에스에이티,060540,2014/12,16795970,63590390,1881058,18673721,0,17610541,45979849,3.32,0,1753562,3293422,36485730
(주)에스에이티,060540,2015/12,38862501,85656313,5678566,20984719,0,31128767,54527546,7.61,134.4,4110320,5948474,44675027
(주)에스에이티,060540,2016/12,84693323,93367231,4063646,23205279,0,26891400,66475831,4.54,26.74,5209267,8084943,45947938
(주)에스에이티,060540,2017/12,97309966,123940681,6899003,23684757,0,48847464,75093216,6.35,54.48,8047092,9371912,64943224
(주)에스에이티,060540,2018/12,133941225,123134971,6799701,16799132,0,41645901,81489070,5.5,-8.86,7334253,12623458,73617687
(주)에스에이티,060540,2019/12,140167604,135282080,9535391,23180572,0,46446127,88835954,7.38,36.36,10000951,13390744,77192753
(주)에스에프에이,056190,2011/12,781451480,572412763,88890314,87183467,0,215895520,356517243,16.08,55.61,106972406,51701500,145419439
(주)에스에프에이,056190,2012/12,507482440,578497795,71317093,39883617,0,205483162,373014634,12.39,-34.54,70027978,65674104,139672957
(주)에스에프에이,056190,2013/12,478500787,588738541,63088256,102829017,0,127053834,461684707,10.81,-7.77,64585752,60771758,139293299
(주)에스에프에이,056190,2014/12,415136598,613179405,41305760,342457962,0,135692956,477486450,6.87,-29.16,45749802,36787517,131305002
(주)에스에프에이,056190,2015/12,526063549,1189374520,30836057,247057165,0,561566235,627808284,3.42,26.8,58009392,49626018,668965915
(주)에스에프에이,056190,2016/12,1319748301,1505259885,79563595,276413116,0,729633919,775625966,5.91,108.26,120809125,72797493,681510172
(주)에스에프에이,056190,2017/12,1920384917,1810808943,203335873,585865181,0,825954272,984854672,12.26,95.42,236087843,89002495,677710798
(주)에스에프에이,056190,2018/12,1560055023,1660531818,169672429,329313713,0,657544362,1002987456,9.78,-0.73,234357264,93368908,701963937
(주)에스에프에이,056190,2019/12,1577746351,1805907173,146968500,208984395,0,693841815,1112065358,8.48,-8.6,214205322,103170739,707448621
(주)에스에프에이반도체,036540,2011/12,463505699,599495211,11100003,16128695,0,377922414,221572797,2.14,2.82,29746094,21642274,428023582
(주)에스에프에이반도체,036540,2012/12,537854912,720274926,-22656,63361298,0,520405895,199869032,0,-14.82,25337549,23135174,504176641
(주)에스에프에이반도체,036540,2013/12,540775785,761704719,-76944172,52121230,0,592696880,169007839,-10.38,0,-13194015,42328452,555205140
(주)에스에프에이반도체,036540,2014/12,550931474,813251267,-29050092,50535907,0,609402277,203848990,-3.69,0,45329186,34622619,607894515
(주)에스에프에이반도체,036540,2015/12,516477480,726706965,-154173577,119921246,0,470784212,255922753,-20.02,-82.72,7830976,31753360,510330658
(주)에스에프에이반도체,036540,2016/12,429214599,676174765,7583047,102439203,0,404596207,271578558,1.08,89.15,14812509,14946040,451301034
(주)에스에프에이반도체,036540,2017/12,449558231,632921458,9865761,69727864,0,363304797,269616661,1.51,71.9,25462304,13423274,455672091
(주)에스에프에이반도체,036540,2018/12,457853090,627366723,13275800,33312939,0,339642929,287723794,2.11,32.31,33688260,13077830,450205039
(주)에스에프에이반도체,036540,2019/12,588938238,661228514,20822399,62386379,0,345386475,315842039,3.23,15.99,39075607,14064830,434501264
(주)에스엘바이오닉스,214310,2012/12,,,,,,,,,,,,
(주)에스엘바이오닉스,214310,2013/12,,,,,,,,,,,,
(주)에스엘바이오닉스,214310,2014/12,,,,,,,,,,,,
(주)에스엘바이오닉스,214310,2015/12,57249639,48661379,5126957,3275744,0,14862118,33799261,10.54,0,6684138,5002173,24369815
(주)에스엘바이오닉스,214310,2016/12,59330985,70810853,-11987723,8100307,0,39879492,30931362,-20.07,0,-8333884,21893404,36883104
(주)에스엘바이오닉스,214310,2017/12,48020218,56424586,-14514435,5616036,0,39912252,16512334,-22.82,0,-90789,10649838,33137438
(주)에스엘바이오닉스,214310,2018/12,32126457,64473790,-17270405,12975462,0,33162258,31311532,-28.57,0,-5403144,10154704,33050204
(주)에스엘바이오닉스,214310,2019/12,24150312,41920291,-23448870,2239429,0,15731666,26188625,-44.08,0,-4130160,7507350,31976397
(주)에스엠라이프디자인그룹,063440,2011/12,,,,,,,,,,,,
(주)에스엠라이프디자인그룹,063440,2012/12,,,,,,,,,,,,
(주)에스엠라이프디자인그룹,063440,2013/12,15527152,36821317,-8032735,2760305,0,19763789,17057528,-21.82,0,-4895179,8828526,18952333
(주)에스엠라이프디자인그룹,063440,2014/12,22980973,26704445,-6378482,2422353,0,11531955,15172489,-20.08,0,-5229892,11341145,17762706
(주)에스엠라이프디자인그룹,063440,2015/12,16460156,23228524,-7491411,2603222,0,9922421,13306103,-30.01,0,-6869969,9806837,16499995
(주)에스엠라이프디자인그룹,063440,2016/12,11371357,43573095,-3568945,2051355,0,3264093,40309002,-10.69,0,-2400747,5884994,18963855
(주)에스엠라이프디자인그룹,063440,2017/12,33280384,45895630,753042,4887415,0,4174959,41720672,1.68,0,598990,6212910,19804074
(주)에스엠라이프디자인그룹,063440,2018/12,20031354,56362574,-2016465,3180271,0,6076440,50286134,-3.94,-247.91,-885956,5667453,18086470
(주)에스엠라이프디자인그룹,063440,2019/12,36981225,60354837,-3025657,7696322,0,11545494,48809343,-5.18,0,423829,7293582,19244052
(주)에스엠엔터테인먼트,041510,2011/12,143002535,168109393,20577769,33462142,0,64803100,103306293,12.24,0,25333518,30882550,62144763
(주)에스엠엔터테인먼트,041510,2012/12,241325968,322844435,36762582,99572442,0,89269468,233574967,11.39,0,60545717,49147458,124693187
(주)에스엠엔터테인먼트,041510,2013/12,268700179,392328202,23365020,105730873,0,125942129,266386073,6.53,-33.05,40535889,58153454,147670984
(주)에스엠엔터테인먼트,041510,2014/12,286980060,382685413,1827255,92177434,0,101103363,281582050,0.47,-15.31,34330389,67867236,186085709
(주)에스엠엔터테인먼트,041510,2015/12,325439247,459709220,18387798,133470437,0,136211256,323497964,4.37,6.1,36422840,76604828,233113721
